Chromosome Position(bp) Rate(cM/Mb) Map(cM)
11 0 0 0
11 122657 0 0
11 159352 6.28010368376452 0
11 199474 0 0.25197032
11 237780 0 0.25197032
11 265663 3.04825627476882 0.25197032
11 300485 0 0.3581167
11 332384 0 0.3581167
11 365695 6.62733651659846 0.3581167
11 387685 1.00767389707304 0.50385183
11 491137 0.590619405716568 0.60809771
11 671455 4.62538342489055 0.71459702
11 743177 0 1.04633877
11 783187 0 1.04633877
11 818745 0 1.04633877
11 840272 0 1.04633877
11 897007 10.1030343064596 1.04633877
11 943558 0 1.51664512
11 1022700 0 1.51664512
11 1079356 0 1.51664512
11 1108647 0 1.51664512
11 1129271 0 1.51664512
11 1164276 0 1.51664512
11 1186334 7.44060314730416 1.51664512
11 1244479 6.1429734408102 1.94927899
11 1283185 0 2.18704892
11 1313643 3.85914841029098 2.18704892
11 1340346 0 2.29009976
11 1371301 0 2.29009976
11 1391662 4.00001955865471 2.29009976
11 1415181 0.967272641657507 2.38417622
11 1447036 0 2.41498869
11 1469542 2.5599214209567 2.41498869
11 1527700 0 2.5638686
11 1552062 2.04416223184476 2.5638686
11 1582315 5.68448860519624 2.62571064
11 1622421 1.94660789623717 2.85369274
11 1692581 0 2.99026675
11 1729993 2.39766861547506 2.99026675
11 1760610 4.94890342024874 3.06367617
11 1833938 2.18246163987256 3.42656936
11 1861245 1.82134550790803 3.48616584
11 1891910 2.40855776366786 3.5420174
11 1928291 4.37096273625429 3.62964314
11 1946915 0 3.71104795
11 1989902 0 3.71104795
11 2025372 1.4910361362057 3.71104795
11 2054152 0 3.75395997
11 2091173 10.0735034108962 3.75395997
11 2101874 0 3.86175653
11 2143332 4.33682073995137 3.86175653
11 2173361 0 3.99198692
11 2199833 5.23568418054961 3.99198692
11 2227925 8.1243191782538 4.13906776
11 2259857 0 4.39849352
11 2292247 0.793172985698732 4.39849352
11 2320706 3.78512716703 4.42106643
11 2359238 2.40785996612085 4.56691495
11 2382261 0 4.62235111
11 2403508 0.529486818575134 4.62235111
11 2490183 0.81834269727868 4.66824438
11 2576685 4.82829864764297 4.73903266
11 2615654 0 4.92718663
11 2635883 11.3155969994367 4.92718663
11 2669610 0 5.30882777
11 2690165 0 5.30882777
11 2723971 1.60581868857799 5.30882777
11 2779224 6.87658227848103 5.39755407
11 2799685 3.37966248186234 5.53825582
11 2831387 0 5.64539788
11 2853274 0 5.64539788
11 2884493 0 5.64539788
11 2909967 0 5.64539788
11 2944607 1.45101042513442 5.64539788
11 3014726 0 5.74714128
11 3048066 0 5.74714128
11 3075331 0.365119615707785 5.74714128
11 3138408 0 5.77017193
11 3171417 0 5.77017193
11 3224077 0 5.77017193
11 3246454 0 5.77017193
11 3269560 1.87113542643621 5.77017193
11 3336733 1.9828923626188 5.89586171
11 3378187 6.72378671150916 5.97806053
11 3403758 3.86126448675494 6.14999448
11 3442414 3.41178917042183 6.29925552
11 3483025 1.12744144838212 6.43781169
11 3508985 0 6.46708007
11 3588915 0 6.46708007
11 3610640 0 6.46708007
11 3649393 0.34324398831779 6.46708007
