Chromosome Position(bp) Rate(cM/Mb) Map(cM)
16 0 0 0
16 244385 0.55834195924838 0
16 287279 0 0.02394952
16 332804 0 0.02394952
16 359335 0 0.02394952
16 719450 0.754927253515403 0.02394952
16 756359 0 0.05181313
16 791646 0.0151979739778885 0.05181313
16 887795 0.0634260131950989 0.0532744
16 951455 5.99677201930959 0.0573121
16 973413 0 0.18898922
16 1001450 0 0.18898922
16 1030157 0 0.18898922
16 1063379 0 0.18898922
16 1124008 0 0.18898922
16 1147051 0.983317944271285 0.18898922
16 1189722 3.17962784697067 0.23094838
16 1209875 0.838748162411744 0.29502742
16 1306469 6.62357792546555 0.37604546
16 1350556 1.40942439862543 0.66805914
16 1395952 3.12445257080011 0.73204137
16 1432322 4.5784096147514 0.84567771
16 1456618 0 0.95691475
16 1480344 0.553149616450719 0.95691475
16 1511370 2.64301474334234 0.97407677
16 1576145 0 1.14527805
16 1599816 0 1.14527805
16 1629696 0 1.14527805
16 1659699 1.60761210680766 1.14527805
16 1700932 4.58425177981074 1.21156472
16 1758101 0 1.47364181
16 1791082 1.81189393743704 1.47364181
16 1829795 0 1.54378566
16 1873661 2.51303826008802 1.54378566
16 2002725 2.5641598466205 1.86812843
16 2037671 4.94287631811962 1.95773556
16 2087363 2.62297226635851 2.20335697
16 2156593 0 2.38494534
16 2195385 0.325719753777287 2.38494534
16 2240060 2.85928838564374 2.39949687
16 2288457 0 2.53787785
16 2308888 4.33293682050798 2.53787785
16 2351291 0 2.72160737
16 2419919 3.8532435649457 2.72160737
16 2500571 18.8240735590294 3.03237917
16 2521425 0 3.4249364
16 2621771 0 3.4249364
16 2830326 7.45719373379918 3.4249364
16 2856945 0.0407709225333979 3.62343944
16 2899686 0 3.62518203
16 2983544 0.638044858231059 3.62518203
16 3011900 2.08740785587714 3.64327443
16 3045760 0 3.71395406
16 3068532 5.45801273810914 3.71395406
16 3102760 2.65203821913383 3.90077092
16 3127512 2.046099276411 3.96641417
16 3162062 0.672621815673155 4.0371069
16 3201199 1.73366281744013 4.0634313
16 3242506 4.14223964212551 4.13504371
16 3266425 0.0804435034832845 4.23412194
16 3343651 1.42935765051395 4.24033427
16 3428776 1.42217601309862 4.36200834
16 3453206 2.27415587004186 4.3967521
16 3593682 0 4.71621642
16 3619509 0 4.71621642
16 3640699 0 4.71621642
16 3670316 2.70283749466909 4.71621642
16 3773488 1.8915213605442 4.99507357
16 3810238 3.30202849887136 5.06458698
16 3845678 6.33315574844892 5.18161087
16 3880009 0 5.39903444
16 3912733 3.61111620504538 5.39903444
16 3954831 1.82592473054406 5.55105521
16 4106340 0 5.82769924
16 4137251 2.89124669525878 5.82769924
16 4171293 3.94817794251423 5.92612306
16 4244946 0 6.21691821
16 4265692 0 6.21691821
16 4288023 0 6.21691821
16 4333882 0 6.21691821
16 4382439 0 6.21691821
16 4430946 5.29592541376773 6.21691821
16 4454087 0.534827279346341 6.33947122
16 4478809 0.797159643563111 6.35269322
16 4542551 0 6.40350577
16 4685301 1.37583086993245 6.40350577
16 4713717 2.35647781674038 6.44260138
16 4746512 0 6.51988207
16 4777673 0 6.51988207
16 4831223 0.551625666405265 6.51988207
16 4982970 0 6.60358961
16 5030301 0 6.60358961
16 5085279 0 6.60358961
16 5114057 0 6.60358961
16 5151533 0 6.60358961
16 5203502 1.59992505866616 6.60358961
16 5243133 0 6.66699624
16 5296637 1.2412775483117 6.66699624
16 5397596 0 6.79231438
16 5588286 0.612290544163359 6.79231438
16 6121692 0 7.11891383
16 6308221 8.26968208506368 7.11891383
16 6329170 0 7.2921554
16 6421207 0 7.2921554
16 6446024 0 7.2921554
16 6529002 0 7.2921554
16 6549899 0 7.2921554
16 6614897 0 7.2921554
16 6656521 0 7.2921554
16 6685994 0 7.2921554
16 6719503 3.13354909958568 7.2921554
16 6781530 0.687504100628271 7.48652005
16 7392412 0 7.90650393
16 7428219 2.30419732721986 7.90650393
16 7463987 0.265318247547576 7.98892046
16 7591922 1.35925391314942 8.02286395
16 7674017 0 8.1344519
16 7729659 0.0370370471260904 8.1344519
16 7766369 1.15148135139658 8.13581153
16 7826159 0.300103325218532 8.2046586
16 7898455 0 8.22635487
16 8060022 0 8.22635487
16 8133978 0 8.22635487
16 8181774 0 8.22635487
16 8281004 0 8.22635487
16 8310031 1.80632745906763 8.22635487
16 8350036 0 8.298617
16 8426942 2.4174237439798 8.298617
16 8464939 1.51358737234294 8.39047185
16 8495000 0 8.4359718
16 8558740 0.792737013611507 8.4359718
16 8647121 0.197351843241451 8.50603469
16 8722396 0 8.52089035
16 8736704 0 8.52089035
16 8783216 0 8.52089035
16 8817297 0 8.52089035
16 8845857 0 8.52089035
16 8870689 0 8.52089035
16 8893758 0 8.52089035
16 8923213 0 8.52089035
16 8947135 2.566547990913 8.52089035
16 8975307 0 8.59319514
16 9024111 0.799636747533003 8.59319514
16 9047318 0 8.61175231
16 9136194 0.658514193678269 8.61175231
16 9210699 0 8.66081491
16 9259453 0 8.66081491
16 9259631 0 8.66081491
16 9288135 2.5348501817806 8.66081491
16 9346172 0 8.80793001
16 9400703 0.957233998632411 8.80793001
16 9478212 0 8.88212426
16 9524060 3.73134879746066 8.88212426
16 9565015 0 9.03494165
16 9626519 0 9.03494165
16 9653910 0.000120254348216075 9.03494165
16 9707380 0 9.03494808
16 9734211 0 9.03494808
16 9757553 2.87073445595861 9.03494808
16 9788433 0 9.12359636
16 9824839 0 9.12359636
16 9872872 0.417904611554679 9.12359636
16 9938750 0.117670583110481 9.15112708
16 10021393 1.65878111100595 9.16085173
16 10053094 1.41602167280381 9.21343675
16 10100619 0 9.28073318
16 10137691 0.473187610852002 9.28073318
16 10168137 0.508115507478695 9.29513985
16 10254850 3.75621914078257 9.33920007
16 10354010 3.34480879782392 9.71166676
16 10460991 0 10.06949775
16 10491446 0 10.06949775
16 10561114 0 10.06949775
16 10595797 37.3524190421893 10.06949775
16 10613337 0 10.72465918
16 10635705 0.80227750149194 10.72465918
16 10786515 4.14978908818735 10.84565065
16 10823924 9.41224490539902 11.00089011
16 10851355 0 11.2590774
16 10872800 0 11.2590774
16 10896040 0 11.2590774
16 10919192 0 11.2590774
16 10976232 1.13687849585552 11.2590774
16 11094944 0 11.39403852
16 11142518 5.08596936091409 11.39403852
16 11190039 3.65089728689941 11.63572887
16 11214992 0 11.72682971
16 11242430 0 11.72682971
16 11306087 0 11.72682971
16 11346994 3.85423684280368 11.72682971
16 11384673 0 11.8720535
16 11410055 0 11.8720535
16 11433148 0.810536794986556 11.8720535
16 11516923 1.07335259126932 11.93995622
16 11622161 0.482980403371238 12.0529137
16 11748050 2.45999736271798 12.11371562
16 11835261 0 12.32825445
16 11866057 0 12.32825445
16 11921231 4.27788398070575 12.32825445
16 11976377 0 12.56416264
16 12125227 2.08366403047226 12.56416264
16 12280122 0 12.88691178
16 12312835 0 12.88691178
16 12372925 0 12.88691178
16 12406183 0 12.88691178
16 12436243 9.92540385774562 12.88691178
16 12486013 0.299843271594555 13.38089913
16 12598692 1.08002751542467 13.41468517
16 12717171 0.75915132592644 13.54264575
16 12741833 1.14538437348499 13.56136794
16 12818152 2.15970476696118 13.64878253
16 12870890 2.21457044933822 13.76268104
16 12923701 0.11608291749324 13.87963472
16 13038128 0 13.89291774
