Chromosome Position(bp) Rate(cM/Mb) Map(cM)
25 0 0 0
25 52724 4.44443177253436 0
25 109981 0 0.25447483
25 143925 0 0.25447483
25 179006 0 0.25447483
25 208098 0 0.25447483
25 242863 0 0.25447483
25 285072 0 0.25447483
25 324001 0 0.25447483
25 373190 0 0.25447483
25 406445 0 0.25447483
25 428640 0 0.25447483
25 472708 0 0.25447483
25 520364 0 0.25447483
25 610330 0 0.25447483
25 637362 0 0.25447483
25 665120 0 0.25447483
25 688464 0 0.25447483
25 758528 5.69064940160879 0.25447483
25 814595 0 0.57353247
25 841307 7.47265875785066 0.57353247
25 925854 0 1.20532335
25 950550 0.742590822967295 1.20532335
25 986967 1.18762605761237 1.23236628
25 1048308 4.84764664051005 1.30521645
25 1089088 0.0448290514799257 1.50290348
25 1130036 0 1.50473914
25 1163011 0 1.50473914
25 1186677 0 1.50473914
25 1207718 0.200702287078157 1.50473914
25 1273916 0 1.51802523
25 1304521 0 1.51802523
25 1334277 0 1.51802523
25 1366899 0 1.51802523
25 1405987 0 1.51802523
25 1430966 2.11443695074596 1.51802523
25 1455431 0.306800048985094 1.56975493
25 1488094 0.183227874627609 1.57977594
25 1664656 0 1.61212702
25 1710038 0.45494213909995 1.61212702
25 1735703 1.92829318875359 1.62380311
25 1769456 14.364141579854 1.68888879
25 1806029 0 2.21422854
25 1835103 0 2.21422854
25 1862652 0 2.21422854
25 1888882 0 2.21422854
25 1918071 0 2.21422854
25 1954199 0 2.21422854
25 1988522 2.23950975380061 2.21422854
25 2025687 0 2.29745992
25 2059597 0 2.29745992
25 2084082 0 2.29745992
25 2105032 0 2.29745992
25 2151469 0.650037353255062 2.29745992
25 2179579 9.14655762117501 2.31573247
25 2200396 0.771388205345781 2.50613636
25 2223966 0 2.52431798
25 2247195 0.16642119844496 2.52431798
25 2269574 0.393581474296812 2.52804232
25 2298442 1.47805551293045 2.53940423
25 2409227 1.07467207273971 2.70315061
25 2479395 0 2.7785582
25 2555768 1.28592298681178 2.7785582
25 2582231 1.94246598519562 2.81258758
25 2610601 0 2.86769534
25 2695701 0.393466013151699 2.86769534
25 2753032 0 2.89025314
25 2777288 0 2.89025314
25 2827213 0.532509199753499 2.89025314
25 2884008 0.330564139908517 2.920497
25 3059780 0.828723683073648 2.97860092
25 3129222 52.4393000744601 3.03614915
25 3130565 0 3.10657513
25 3153074 0 3.10657513
25 3176780 0.825660535397191 3.10657513
25 3266321 0.238889360957689 3.1805056
25 3426373 2.85520060040196 3.21874032
25 3465680 3.90046354508774 3.33096969
25 3486994 0.638291321421016 3.41410417
25 3595733 0 3.48351133
25 3628922 0 3.48351133
25 3654479 0.394240289341838 3.48351133
25 3681022 0 3.49397565
25 3696631 4.38807838083686 3.49397565
25 3736207 0 3.66763824
25 3768325 0 3.66763824
