Chromosome Position(bp) Rate(cM/Mb) Map(cM)
8 0 0 0
8 568381 1.77738409947085 0
8 614304 1.42878668285772 0.08162281
8 643950 1.06214444501887 0.12398062
8 682636 2.62698466248087 0.16507074
8 714649 4.27947836418688 0.2491684
8 740740 0 0.36082427
8 792401 0 0.36082427
8 823464 4.12504995321602 0.36082427
8 856595 0 0.4974913
8 905854 0 0.4974913
8 949093 0 0.4974913
8 972589 1.19688473520249 0.4974913
8 993133 0 0.5220801
8 1030328 0 0.5220801
8 1083616 3.10082515145184 0.5220801
8 1117125 0 0.62598565
8 1152382 0 0.62598565
8 1185446 0.686801644041798 0.62598565
8 1219995 0 0.64971396
8 1293226 0 0.64971396
8 1341285 0 0.64971396
8 1379165 0 0.64971396
8 1439281 0 0.64971396
8 1539600 2.35258896641189 0.64971396
8 1653688 0 0.91811613
8 1688535 1368.11964285714 0.91811613
8 1688619 0 1.03303818
8 1703631 4.19263344465929 1.03303818
8 1737765 0 1.17614953
8 1832989 11.268586155446 1.17614953
8 1855106 0 1.42537685
8 1880548 0 1.42537685
8 1903218 0 1.42537685
8 1929744 0 1.42537685
8 2008965 2.00884393701221 1.42537685
8 2081487 0 1.57106223
8 2169304 0.635553499384783 1.57106223
8 2577290 1.35519385770942 1.83035916
8 2772201 0 2.09450135
8 2792453 0 2.09450135
8 2821722 0 2.09450135
8 3178994 4.87921948313101 2.09450135
8 3219275 0 2.29104119
8 3389399 0 2.29104119
8 3452134 0.0263002688208332 2.29104119
8 3526161 4.36314499204663 2.29298812
8 3600972 0 2.61939936
8 3631853 0 2.61939936
8 3663954 0 2.61939936
8 3747496 0 2.61939936
8 3829914 0 2.61939936
8 3896829 3.39639541868569 2.61939936
8 3921800 6.08065896461872 2.70421075
8 3953653 2.54707645764575 2.89789798
8 3982741 0.258914492477626 2.97198734
8 4045753 1.00168190491334 2.98830206
8 4146377 1.68131441880163 3.0890953
8 4169992 12.1226092435084 3.12879954
8 4192213 0 3.39817604
8 4218936 0 3.39817604
8 4318405 1.41153238614414 3.39817604
8 4388296 2.63745435143469 3.49682945
8 4422032 0.587660422848667 3.58580661
8 4454384 0 3.6048186
8 4502855 0 3.6048186
8 4534892 0.0965683861203749 3.6048186
8 4589735 2.4328335355987 3.6101147
8 4639175 0.244688213526508 3.73039399
8 4664577 0 3.73660956
8 4708063 1.21172322187927 3.73660956
8 4812710 4.16464037866117 3.86341276
8 4840809 2.26374160669398 3.98043499
8 4869850 0 4.04617631
8 4980893 5.66617252239172 4.04617631
8 5025664 0 4.29985652
8 5049224 0 4.29985652
8 5114851 0.949452502366486 4.29985652
8 5147600 5.56110468618243 4.33095014
8 5164202 0 4.4232756
8 5193994 0 4.4232756
8 5221806 0 4.4232756
8 5245787 0 4.4232756
8 5270703 0 4.4232756
8 5299752 0 4.4232756
8 5332706 1.53799603417464 4.4232756
8 5414404 0.755803966761685 4.5489268
8 5496839 1.38369173682841 4.6112315
8 5542923 0 4.67499755
8 5589170 0 4.67499755
8 5613884 2.57525996231419 4.67499755
8 5642542 0 4.74879935
8 5678041 0 4.74879935
8 5703717 0 4.74879935
8 5763855 1.72613726773097 4.74879935
8 5840275 0 4.88071076
8 5904169 3.63584910492482 4.88071076
8 5943216 2.20486876217342 5.02267976
8 6092106 0 5.35096267
8 6134258 0 5.35096267
8 6158385 8.49290585453148 5.35096267
8 6189677 0.139120983102171 5.61672268
8 6353485 3.3997182321168 5.63951181
8 6429576 7.22824055905542 5.89819977
8 6458625 0 6.10817293
8 6489658 1.8999683707498 6.10817293
8 6518745 0 6.16343731
8 6603695 0 6.16343731
8 6644405 0 6.16343731
8 6707477 0 6.16343731
8 6775639 1.4386958469316 6.16343731
8 6806893 0.55357554404144 6.20840231
8 6831018 0 6.22175732
8 6859755 0 6.22175732
8 6884117 1.12215831477232 6.22175732
8 7181335 2.08367805908607 6.55528297
8 7210682 1.86208919009371 6.61643267
8 7258490 2.32502101563491 6.70545543
8 7368884 1.22461643695315 6.9621238
8 7505576 0 7.12951907
8 7546980 0.470487708036917 7.12951907
8 7577203 0.0500014491003627 7.14373862
8 7618608 1.28924646625524 7.14580893
8 7658792 2.55107651535228 7.19761601
8 7790857 0 7.53452393
8 7848033 2.70970900813009 7.53452393
8 7924908 0.514071067454413 7.74283281
8 8077411 2.01320552668644 7.82123019
8 8118593 0 7.90413802
8 8141623 0.937014308806794 7.90413802
8 8175029 0 7.93543992
8 8206482 2.0095616357024 7.93543992
8 8246905 0.0501689214723356 8.01667243
8 8273367 3.42764155124651 8.018
8 8309467 0 8.14173786
8 8377201 0.489569249045772 8.14173786
8 8468112 6.30003943476833 8.18624509
8 8498542 0 8.37795529
8 8523201 0.922146976178501 8.37795529
8 8618577 0.966980295318239 8.46590598
8 8658263 4.81186583463336 8.50428156
8 8690313 3.06762663652872 8.65850186
8 8769062 3.15828479547981 8.90007439
8 8802335 0 9.00516
8 8837380 0 9.00516
8 8968611 4.78781695654015 9.00516
8 9063135 0 9.45772361
8 9103438 0 9.45772361
8 9159630 1.97655220356768 9.45772361
8 9197750 3.38923308337203 9.53306978
8 9242957 6.31093815418809 9.68628684
8 9281650 0 9.93047597
8 9304750 0 9.93047597
8 9342585 0 9.93047597
8 9370164 8.50920829936183 9.93047597
8 9405733 5.638345961863 10.23314
8 9433580 0 10.39015102
8 9477100 0 10.39015102
8 9505152 0.181464946304687 10.39015102
8 9543051 0.894108345596557 10.39702836
8 9684395 0 10.52340521
8 9716170 0 10.52340521
8 9749234 2.14634291734827 10.52340521
8 9785301 0.818181758926767 10.60081736
8 9954063 0 10.73889535
8 10016311 0.760850411921625 10.73889535
8 10109654 0.766671978802685 10.80991541
8 10161736 2.43829095059927 10.84984522
8 10287888 2.25516719285738 11.1574405
8 10376259 0.367429507280957 11.35673188
8 10455026 0.951816854997674 11.3856732
8 10587948 1.43905923529725 11.5121906
8 10625662 5.41851521650508 11.56646328
8 10682081 0 11.87217049
8 10702588 0 11.87217049
8 10736676 0 11.87217049
8 10759225 0.681599340925947 11.87217049
8 10814454 0 11.90981454
8 10858147 1.24482806457037 11.90981454
8 10929511 0.586220954271057 11.99865045
8 10977883 2.41907088019449 12.02700713
8 11042880 0 12.18423948
8 11101947 4.5509537242472 12.18423948
8 11133497 0.0102392969538624 12.32782207
8 11200861 0 12.32851183
8 11282733 3.83120772314492 12.32851183
8 11343848 0.220325158186468 12.56265609
8 11439463 3.46832082551588 12.58372248
8 11469311 0 12.68724492
8 11489373 2.12514301226526 12.68724492
8 11529894 0 12.77335784
8 11559813 0 12.77335784
8 11609661 2.57662123256866 12.77335784
8 11631891 0 12.83063613
8 11762088 4.96595279375837 12.83063613
8 11787466 5.62276570736569 12.95666208
8 11815542 0 13.11452685
8 11842391 0 13.11452685
8 11867234 0 13.11452685
8 12017909 3.61703554482408 13.11452685
8 12089143 1.88206564309231 13.37218276
8 12159615 2.17159015781409 13.50481569
8 12416753 0.234337503060976 14.06321404
8 12514761 13.6880431702249 14.08618099
8 12535933 0.828957902711398 14.37598424
8 12749771 2.97349074410792 14.55324694
8 12807518 1.87913356090161 14.72495711
8 12992078 0 15.07177
8 13033715 0.643403318490491 15.07177
8 13114113 0.681615800465277 15.12349834
8 13265425 0.911129974884071 15.22663499
8 13348241 1.31438632137199 15.30209113
