Chromosome Position(bp) Rate(cM/Mb) Map(cM)
1 0 0 0
1 716721 0.310872122332381 0
1 776231 2.23439910624036 0.0185
1 907810 0.782854852447517 0.3125
1 987646 0.233759294714814 0.375
1 1032564 0.905832016343523 0.3855
1 1110393 1.64151442944136 0.456
1 1167048 3.65301638563147 0.549
1 1204825 2.74437099016905 0.687
1 1245818 0.171256063659463 0.7995
1 1371361 0.872766943951998 0.821
1 1408026 0.51417105593178 0.853
1 1447896 0.0263891698846784 0.8735
1 1561579 0.922487950001154 0.8765
1 1604940 2.14351865682789 0.9165
1 1671886 2.4377354630845 1.06
1 1730547 0.645399225520928 1.203
1 1784777 0.0599952003839716 1.238
1 1834781 0.42246460595574 1.241
1 2082139 2.12417663795455 1.3455
1 2107796 1.51291875429807 1.4
1 2158691 0.547369666844191 1.477
1 2192489 0.790642513313025 1.4955
1 2235492 1.22063300591648 1.5295
1 2305128 0.568831417516628 1.6145
1 2482685 1.79132203989562 1.7155
1 2505294 0.174331283078244 1.756
1 2617150 0.421106361258214 1.7755
1 2695515 0.373392714089805 1.8085
1 2769164 0.697937625754526 1.836
1 2848684 1.09232414719068 1.8915
1 2892627 1.00772589855559 1.9395
1 2931328 0.263878766555253 1.9785
1 3010910 4.5665122435473 1.9995
1 3026020 1.4164305949009 2.0685
1 3033433 1.36307918607502 2.079
1 3135408 1.67093212631401 2.218
1 3182687 53.2666274278988 2.297
1 3184386 0.538481482220133 2.3875
1 3234527 2.07273412474093 2.4145
1 3245141 1.72894302229562 2.4365
1 3303269 0.136318439875552 2.537
1 3365623 1.03734439834024 2.5455
1 3396953 1.95551535146065 2.578
1 3434539 0.991149616949824 2.6515
1 3520298 0.950166279098849 2.7365
1 3560291 0.41232476197616 2.7745
1 3653664 0.219870423030689 2.813
1 3687775 5.13668300171224 2.8205
1 3704712 0.0860282008635589 2.9075
1 3826765 1.17521104575324 2.918
1 3908027 0.953973249409909 3.0135
1 3958867 1.35601310451064 3.062
1 4004958 1.53556148599992 3.1245
1 4052172 0.476961643410167 3.197
1 4142326 3.5459618663773 3.24
1 4168130 6.34901620197058 3.3315
1 4201521 1.30629509828315 3.5435
1 4209559 1.32318888521337 3.554
1 4276065 4.75256487628244 3.642
1 4309205 3.84161368484271 3.7995
1 4357492 0.494071146245058 3.985
1 4394936 0.915228216584329 4.0035
1 4547357 1.33496577767289 4.143
1 4615149 1.28022016303211 4.2335
1 4729973 2.54369945212629 4.3805
1 4752971 0.9479156792545 4.439
1 4890114 0.716563362115296 4.569
1 4945936 0.218191735988 4.609
1 4982601 1.52600070430801 4.617
1 4991120 3.79293893129773 4.63
1 5012080 2.99546878326186 4.7095
1 5044963 0.441876274643105 4.808
1 5147933 0.445520766041133 4.8535
1 5462172 0.940116361572299 4.9935
1 5518548 1.15560640732266 5.0465
1 5562248 3.1680284460584 5.097
1 5615120 0.626396695334205 5.2645
1 5644654 1.68178141099329 5.283
1 5668141 3.48512041404065 5.3225
1 5692100 1.23990231072705 5.406
1 5745330 3.89925850166198 5.472
1 5768796 0.876894020079808 5.5635
1 5909634 1.60403299725022 5.687
1 5959820 0.932391683859717 5.7675
1 5985024 3.13066557015494 5.791
1 6038527 2.27168521528907 5.9585
1 6062518 2.9359076433121 6.013
1 6092662 1.71242901469469 6.1015
1 6160986 3.70545908914646 6.2185
1 6184195 2.67952840300108 6.3045
1 6205654 5.53691275167786 6.362
1 6232474 1.98043426389881 6.5105
1 6274384 1.5998652745032 6.5935
1 6375330 4.30699591257644 6.755
1 6404933 0.792188556358922 6.8825
1 6598700 1.19853083317226 7.036
