Chromosome Position(bp) Rate(cM/Mb) Map(cM)
4 0 0 0
4 337117 13.2373303793963 0
4 373227 2.61028452101279 0.478
4 453678 0.550874918988983 0.688
4 484538 1.81627493471134 0.705
4 628514 0.273687799045934 0.9665
4 1045047 3.81722558389413 1.0805
4 1098096 0.130370542051744 1.283
4 1270681 0.079705318052684 1.3055
4 1446328 2.78701789085679 1.3195
4 1479697 1.44229496916929 1.4125
4 1517484 2.16492337630747 1.467
4 1538039 1.84535224517857 1.5115
4 1620950 4.65745881705134 1.6645
4 1642743 0.0352664789404862 1.766
4 1827054 0.287419480277954 1.7725
4 1886201 0.118059771975982 1.7895
4 1945493 1.77982703425868 1.7965
4 1987351 0.800740239866186 1.871
4 2043549 3.41859321200197 1.916
4 2084209 1.25247363542997 2.055
4 2124130 5.96840782624304 2.105
4 2168698 1.97130299896587 2.371
4 2230586 0.650124607216384 2.493
4 2285960 0.164421851664086 2.529
4 2431926 0.585708707536141 2.553
4 2437048 0.58695287606909 2.556
4 2472826 0.84132104811196 2.577
4 2645174 6.72981056829513 2.722
4 2665234 6.60082981860576 2.857
4 2694397 0 3.0495
4 2708544 0.63856960408687 3.0495
4 2713242 0.280977802753579 3.0525
4 2745273 0.416299926255441 3.0615
4 2913421 2.16538387325 3.1315
4 2960064 1.51944195041094 3.2325
4 2989022 0.138789992638096 3.2765
4 3237599 0.259536097763541 3.311
4 3372455 0.0865925819021472 3.346
4 3441745 1.31126431005512 3.352
4 3569103 0.690698592290485 3.519
4 3614709 2.86631149328598 3.5505
4 3678903 0.0352802130924858 3.7345
4 3848970 2.09369005136245 3.7405
4 3897449 0.357094426614834 3.842
4 4008064 0.192061098024597 3.8815
4 4185091 5.2646422863589 3.9155
4 4195728 5.84829183555303 3.9715
4 4204363 0.499755438827808 4.022
4 4345432 11.6561437591064 4.0925
4 4349550 1.97697697697695 4.1405
4 4369530 6.28134465465018 4.18
4 4389669 5.3116989508734 4.3065
4 4427510 1.26044189610005 4.5075
4 4467972 0.557314980272814 4.5585
4 4637535 0 4.653
4 4638173 0 4.653
4 4644336 1.06312292358804 4.653
4 4651861 2.13459728385103 4.661
4 4681609 0.945529876843545 4.7245
4 4786841 0.622901505598523 4.824
4 4852662 0.745810300956368 4.865
4 4875456 1.82116999067207 4.882
4 4897969 0.136523854440739 4.923
4 4938255 0 4.9285
4 4971696 0.321491721588174 4.9285
4 5015243 0.251302202321142 4.9425
4 5037129 2.76423581444437 4.948
4 5057026 0.170357751277649 5.003
4 5071701 1.1287461703255 5.0055
4 5115112 2.2477693891558 5.0545
4 5144252 2.05922396187884 5.12
