Chromosome Position(bp) Rate(cM/Mb) Map(cM)
11 0 0 0
11 159352 7.43980858381935 0
11 199474 2.16676238709341 0.2985
11 237780 1.16558476491052 0.3815
11 265663 0.442139656180214 0.414
11 332384 2.58172975893849 0.4435
11 365695 0.310239243915489 0.5295
11 588104 0.751940274458198 0.5985
11 625341 0.58551818359248 0.6265
11 671454 3.07623247339653 0.6535
11 709325 3.51530190239868 0.77
11 743177 0.812296925768557 0.889
11 783187 1.56783743540334 0.9215
11 840272 0.590464439940074 1.011
11 897007 1.08483168997444 1.0445
11 943558 1.23196280104117 1.095
11 1022700 0.458909912454109 1.1925
11 1079356 1.55337817076918 1.2185
11 1108647 3.78200155159038 1.264
11 1129271 1.99779191420009 1.342
11 1186334 1.94341731877204 1.456
11 1244479 1.04823318489388 1.569
11 1313643 0.960231637416535 1.6415
11 1415181 2.35462923787274 1.739
11 1469542 2.57058358265415 1.867
11 1527700 0.173944886935817 2.0165
11 1582315 1.54590335610633 2.026
11 1622421 0.672991337950198 2.088
11 1760610 5.32239653845133 2.181
11 1798281 2.07532882743921 2.3815
11 1833938 1.86765298275168 2.4555
11 1861245 1.17397684656775 2.5065
11 1891910 1.55300843847064 2.5425
11 1928291 6.04059278350514 2.599
11 1946915 1.73308209458674 2.7115
11 1989902 1.54863813229572 2.786
11 2054152 1.77067180755208 2.8855
11 2101874 4.81209899175069 2.97
11 2143332 6.150061500615 3.1695
11 2157153 0.834698248708579 3.2545
11 2188901 2.38314883148831 3.281
11 2227925 0.25867365085524 3.374
11 2320706 2.13630086914142 3.398
11 2382261 0.682449286958157 3.5295
11 2403508 0.68070377848284 3.544
11 2490183 0.427735774895377 3.603
11 2576685 2.16839025892375 3.64
11 2615654 1.82905729398388 3.7245
11 2635883 4.16580187979958 3.7615
11 2669610 0.705424470931645 3.902
11 2690165 50.602409638554 3.9165
11 2690995 0 3.9585
11 2692051 1.2218045112782 3.9585
11 2723971 0.417381843420841 3.9975
11 2830588 0 4.042
11 2853274 0.0800794388033054 4.042
11 2884493 0.765486378268032 4.0445
11 2909967 0.157504367166542 4.064
11 3014726 0.544509528916762 4.0805
11 3075331 0.796161771746146 4.1135
11 3171417 2.28826433725788 4.19
11 3224077 2.56960271707557 4.3105
11 3246454 1.63936242093953 4.368
11 3336733 0.65132435953105 4.516
11 3378187 0.547495209416927 4.543
11 3403758 0.633795529801318 4.557
11 3442414 1.0588264263377 4.5815
11 3483025 0.449000972835432 4.6245
11 3549840 0.358285348688426 4.6545
11 3588915 1.97937764684221 4.6685
11 3610639 0.616784496823228 4.7115
11 3686030 2.03227836261289 4.758
11 3744831 3.25689301329524 4.8775
11 3767245 7.03289966623527 4.9505
11 3796607 0.566266329540656 5.157
11 3834575 1.89024537070481 5.1785
11 3876104 1.73494606936512 5.257
11 3937201 0.642532518414033 5.363
11 4001011 1.47742630047873 5.404
11 4044668 2.36488037838088 5.4685
11 4088222 0.484087185343326 5.5715
11 4128504 1.29889226546416 5.591
11 4230514 0.0226599109918732 5.7235
11 4340841 0.256254508181164 5.726
11 4446205 0.135194926503112 5.753
11 4486887 0.140358936079266 5.7585
11 4643628 0.299673688650128 5.7805
11 4688677 0.251617541337177 5.794
11 4730407 3.48406226834692 5.8045
11 4764132 0.364286660484836 5.922
11 4794328 3.62525987525987 5.933
11 4832808 0.600103466114846 6.0725
11 4881133 5.71756346680484 6.1015
11 4908155 1.57295929228658 6.256
11 4950432 1.80489714260862 6.3225
11 4996418 1.69383866186746 6.4055
11 5038925 2.82474754433969 6.4775
11 5089726 3.95475297333447 6.621
11 5124115 2.99861148039826 6.757
11 5157964 1.09004385090691 6.8585
11 5238236 3.19907451128531 6.946
11 5280592 1.60959388708079 7.0815
11 5308860 2.93829578844272 7.127
11 5318049 1.11996160131652 7.154
11 5405552 2.02079255738289 7.252
11 5444893 2.38343664968596 7.3315
11 5493772 0.777473937388451 7.448
11 5624323 2.3501403979978 7.5495
11 5689851 1.07289230307061 7.7035
11 5736454 1.15696456226656 7.7535
11 5791339 1.39632683904457 7.817
11 5821776 1.46669734268952 7.8595
11 5873934 4.38839250415121 7.936
11 5899228 0.796065666572317 8.047
11 6012284 1.64722031571717 8.137
11 6026854 0.270797227036437 8.161
11 6045318 1.09581835714911 8.166
11 6079539 0.796440733824012 8.2035
11 6115951 4.90896959298445 8.2325
11 6136933 1.58399710354816 8.3355
11 6192173 6.40097091179576 8.423
11 6217716 6.3906360364603 8.5865
11 6247447 1.23281617082643 8.7765
11 6290438 0.793499005074326 8.8295
11 6536185 0.778541902237378 9.0245
11 6590132 2.43862887935337 9.0665
11 6670300 2.73984517700265 9.262
11 6693294 2.85881631059299 9.325
11 6729148 1.11781703146677 9.4275
11 6842315 2.74681101940184 9.554
11 6879631 0.309524511393462 9.6565
11 6913554 2.6371516782774 9.667
11 7014610 0.811598069953087 9.9335
11 7059583 0.756975529504376 9.97
11 7257740 1.10847987101326 10.12
11 7356975 0.863695251948982 10.23
11 7444969 1.14383162798439 10.306
11 7493053 0.967153963471331 10.361
11 7519936 1.79118087670161 10.387
11 7550642 2.98883120969013 10.442
11 7569713 0.0958846316112263 10.499
11 7595786 2.36325952886464 10.5015
11 7635350 1.29465155775816 10.595
11 7707184 0.351497834319781 10.688
11 7795378 4.25211665098782 10.719
11 7821953 0.536831294930438 10.832
11 7907641 0.926085990171132 10.878
11 7988627 5.6959252227253 10.953
11 8016015 6.06513295488495 11.109
11 8049485 1.68038754223863 11.312
11 8158686 4.01833798226961 11.4955
11 8194895 6.80847404179688 11.641
11 8229778 1.04202576075715 11.8785
11 8293596 3.48534393295606 11.945
11 8344667 1.06043937349016 12.123
11 8432838 0.888796202506497 12.2165
11 8533536 3.1869549915927 12.306
11 8559109 8.3656868182659 12.3875
11 8580745 0.491426181514017 12.5685
11 8628565 0.56184366444653 12.592
11 8726457 1.3623425805039 12.647
11 8849774 0.657422902223292 12.815
11 8950166 3.25403456312387 12.881
11 8972907 1.00127280441238 12.955
11 9031832 2.18791695958451 13.014
11 9101533 1.0706879451808 13.1665
11 9145897 2.8202941484507 13.214
11 9212734 1.29061160057169 13.4025
11 9259611 0.0583532707008319 13.463
11 9345296 1.07839319414072 13.468
11 9378679 5.00114705207616 13.504
11 9400474 1.05351553553708 13.613
11 9465969 0.278899204170783 13.682
11 9647038 1.13863863863865 13.7325
11 9686998 1.35903357612363 13.778
11 9743288 0.462891529085035 13.8545
11 9775693 0.210340330654995 13.8695
11 9870777 1.66785063470983 13.8895
11 9903154 4.20843578588994 13.9435
11 9924302 2.74878495737388 14.0325
11 9961955 0.402149459720948 14.136
11 10133533 0.179172937719486 14.205
11 10287016 2.30497200353641 14.2325
11 10334522 1.07042750888342 14.342
11 10379831 1.73171432873824 14.3905
11 10452880 1.2179662449355 14.517
11 10573573 0.32396008811708 14.664
11 10581290 0.883112177890501 14.6665
11 10647533 2.02272592063774 14.725
11 10681151 0.536691026654588 14.793
11 10836734 0.129652358808586 14.8765
11 10894581 5.10395400191661 14.884
11 10918582 0.890795944996484 15.0065
11 10998286 0.60060060060059 15.0775
11 11086531 0.129863996977702 15.1305
11 11128883 1.31741920954848 15.136
11 11173288 0.205347242186533 15.1945
11 11221986 0.0679472457583917 15.2045
11 11369159 1.65418770677347 15.2145
11 11392131 0.625531701946708 15.2525
11 11412114 0.762166784399754 15.265
11 11439011 0.342788585140108 15.2855
11 11497356 0.45691791293956 15.3055
11 11554259 0.113840759545545 15.3315
11 11642101 1.42615677160363 15.3415
11 11670499 0.549725681442127 15.382
11 11762363 0.139676648558589 15.4325
11 11962826 1.03472062543113 15.4605
11 12001967 1.02175486397888 15.501
11 12048945 0.0193613841066369 15.549
11 12178068 0.990067388457692 15.5515
11 12209379 0.508646998982725 15.5825
11 12274257 0.391871923193103 15.6155
11 12396746 1.07409287974065 15.6635
11 12422349 4.04886320379275 15.691
11 12451246 3.7007312288211 15.808
11 12484888 2.3918647951876 15.9325
11 12519798 0.490259193597909 16.016
11 12721732 0.744593602969744 16.115
11 12860734 1.31308268043946 16.2185
11 12952122 0.536549770356668 16.3385
11 12975419 2.25259161041465 16.351
11 13041787 0.0534365014054073 16.5005
11 13135356 0.534636828839768 16.5055
11 13174635 2.99581208276321 16.5265
11 13222869 0.256810226753928 16.671
11 13380573 2.24147101284096 16.7115
11 13420056 0.598802395209494 16.8
11 13441766 2.08076900533379 16.813
11 13510010 1.90083953746238 16.955
11 13560514 6.83868860490754 17.051
11 13585007 4.33860393366756 17.2185
11 13626495 0.180184238383808 17.3985
11 13670894 0.406909320257972 17.4065
11 13720045 2.47270234539488 17.4265
11 13740468 2.33976448927927 17.477
11 13766539 4.00067202889725 17.538
11 13814156 1.83206780858199 17.7285
11 13859460 2.79605632537564 17.8115
11 13903987 2.32207857411829 17.936
11 13935855 0.639863495787514 18.01
11 13982740 1.00548571115885 18.04
11 14128938 0 18.187
11 14163391 1.14863140193089 18.187
11 14229992 1.05204872646733 18.2635
11 14311262 2.90163063468061 18.349
11 14360200 0.385620188432799 18.491
11 14504124 0.0889527643379557 18.5465
11 14790793 0.30932937391738 18.572
11 14847367 0 18.5895
11 14928527 0.378769164896327 18.5895
11 14989250 2.7085763594816 18.6125
11 15051829 0.0563304116626773 18.782
11 15096210 0.180180180180187 18.7845
11 15137835 0.572377724405679 18.792
11 15182386 10.0395927601812 18.8175
11 15189458 0 18.8885
11 15234109 0.366736406704663 18.8885
11 15317275 0.833552689304209 18.919
11 15408451 4.53573698503496 18.995
11 15443065 1.98086231409445 19.152
11 15505664 0.507724064455986 19.276
11 15625808 1.43471175873227 19.337
11 15710494 0.302486438524684 19.4585
11 15760083 0.688325991189388 19.4735
11 15796403 0.366681649357702 19.4985
11 15838674 0.866422418061286 19.514
11 15858872 2.9231359018593 19.5315
11 15879740 1.65093242803325 19.5925
11 15901243 0.996357267061803 19.628
11 15980030 6.99584547060805 19.7065
11 16000971 2.15624942160689 19.853
11 16055000 0.455633777650734 19.9695
11 16110966 0.523269642432375 19.995
11 16174031 0.135442626503482 20.028
11 16210947 1.01552979408177 20.033
11 16242950 1.78053526194062 20.0655
11 16270189 0.953080634592821 20.114
11 16320552 0.074591240004812 20.162
11 16354068 0.486965555303073 20.1645
11 16384871 0.990160282195681 20.1795
11 16546461 0.501549229843234 20.3395
11 16591322 0.699346727880081 20.362
11 16834406 0.0775572566447301 20.532
11 16963343 5.66219486408382 20.542
11 17005906 43.1914893617012 20.783
11 17008256 0 20.8845
11 17009171 0.431287306351975 20.8845
11 17038154 3.06973430559055 20.897
11 17085878 0.463138713841014 21.0435
11 17217588 2.4216161101196 21.1045
11 17233280 0.555965401845392 21.1425
11 17420342 0.276273621394614 21.2465
11 17465587 0.88748079510645 21.259
11 17570378 0 21.352
11 17643449 0.801585357707496 21.352
11 17688360 0.385039915804574 21.388
11 17766274 0.743708627020102 21.418
11 17840900 0.778228847418961 21.4735
11 17903221 0.556610858329305 21.522
11 18016406 0.206019798000085 21.585
11 18115911 0.0295079258288927 21.6055
11 18200634 0.309589855359602 21.608
11 18241010 1.08039494975921 21.6205
11 18344213 0.440250368470411 21.732
11 18396456 5.07748104187273 21.755
11 18426786 2.05392270307803 21.909
11 18461354 3.08159322969369 21.98
11 18504838 0.263406068095333 22.114
11 18658593 0.179284909333062 22.1545
11 18912379 1.13008538422907 22.2
11 18948217 1.28540939076447 22.2405
11 18989449 0.3087639561308 22.2935
11 19029933 0.142537161474247 22.306
11 19103598 2.0125857474913 22.3165
11 19138876 0.952471663967977 22.3875
11 19159874 0.37189652351133 22.4075
11 19227097 0.318152421087768 22.4325
11 19322963 0.3937155498894 22.463
11 19349632 1.0066667932914 22.4735
11 19454930 1.30961807882071 22.5795
11 19487764 0.0325325976628748 22.6225
11 19564610 2.73160001442427 22.625
11 19620072 0.272142039376148 22.7765
11 19779915 6.48327405339689 22.82
11 19802126 3.43227696982852 22.964
11 19838982 1.86580299936636 23.0905
11 19895794 1.31424953473648 23.1965
11 19947915 2.97561447648539 23.265
11 20009919 4.25050560449727 23.4495
11 20039092 0.821607977407337 23.5735
11 20199144 0.0926998841251758 23.705
11 20285444 2.02265372168273 23.713
11 20303984 0.771239530761638 23.7505
11 20599612 0.659621044085889 23.9785
11 20668591 0.147264560783418 24.024
11 20736496 2.89927697043452 24.034
11 20764434 0.450499153061631 24.115
11 20819928 0.538895059443006 24.14
11 20941473 0.38578305573726 24.2055
11 21001092 0.21321961620466 24.2285
11 21062062 4.08086049402744 24.2415
11 21080563 1.2858347386172 24.317
11 21104283 0.371460131575091 24.3475
11 21308881 0.223705861590689 24.4235
11 21510038 6.21790946346985 24.4685
11 21531267 1.76621952890661 24.6005
11 21596944 1.53431217404466 24.7165
11 21669615 0.562303193882129 24.828
11 21740751 2.94810173383413 24.868
11 21792140 0.434466745487956 25.0195
11 21862341 2.87511230907458 25.05
11 21895731 1.41010575793182 25.146
11 21942536 6.58714280321626 25.212
11 21969027 3.63874877016534 25.3865
11 22033060 3.59792348416058 25.6195
11 22091427 0.996427224905332 25.8295
11 22147126 8.45785170566675 25.885
11 22168408 4.22249481034154 26.065
11 22210800 0.232742168226076 26.244
11 22253766 0.842464811333722 26.254
11 22341010 0.603080348858699 26.3275
11 22362566 0.751244920153425 26.3405
11 22432450 1.61417470625771 26.393
11 22485728 0.820466920265564 26.479
11 22525949 5.31749657377799 26.512
11 22580674 0.986789109070394 26.803
11 22655158 0.691778215903966 26.8765
11 22684069 2.37437693654854 26.8965
11 22713761 3.29518333694948 26.967
11 22750633 2.70901058597983 27.0885
11 22822615 0.448353826185255 27.2835
11 23109219 0.949667616334359 27.412
11 23138703 0.771055753262108 27.44
11 23197713 1.47810802173224 27.4855
11 23235261 1.15777136159624 27.541
11 23270242 0.383341511285661 27.5815
11 23302850 1.09978990560547 27.594
11 23404233 3.16086467680691 27.7055
11 23451372 0.982191041554171 27.8545
11 23497697 0.989052472631183 27.9
11 23563922 2.43702860395618 27.9655
11 23592030 1.44127757310441 28.034
11 23656903 0.149385725895111 28.1275
11 23740579 0.742896056460073 28.14
11 23805191 2.15898117951429 28.188
11 23860078 0.524333505649494 28.3065
11 23927783 0.92089539367508 28.342
11 24090125 1.66730182926847 28.4915
11 24100621 0.709723207948759 28.509
11 24114711 0.29173230643566 28.519
11 24183267 1.2389331254524 28.539
11 24255103 1.96234209899102 28.628
11 24318038 1.30905170754247 28.7515
11 24369984 3.43629635223903 28.8195
11 24383225 0.937914626893076 28.865
11 24405082 1.77460376762031 28.8855
11 24474675 0 29.009
11 24487930 1.75298804780883 29.009
11 24506755 1.3642903209803 29.042
11 24526912 4.50667566395136 29.0695
11 24568406 0.712447141018542 29.2565
11 24590162 0.199307135920218 29.272
11 24728140 3.24704207810695 29.2995
11 24750622 0.858290163381678 29.3725
11 24815868 3.79846177994031 29.4285
11 24847723 4.9342105263158 29.5495
11 24888763 1.29481627003616 29.752
11 24933557 0.300068857906359 29.81
11 25091854 1.78711754417093 29.8575
11 25131303 1.00893186380954 29.928
11 25228931 0.363172533527029 30.0265
11 25341825 1.81969429135906 30.0675
11 25361059 0.21696680407901 30.1025
11 25407149 0.258881298749009 30.1125
11 25467022 0.64198350766506 30.128
11 25557367 0.663527397260248 30.186
11 25580727 0.999672834345118 30.2015
11 25608236 0.0493252308420822 30.229
11 25760288 2.88633918967374 30.2365
11 25788178 0.767785343381898 30.317
11 25837671 0.098559066448503 30.355
11 25888402 0.224954275598326 30.36
11 25990645 0.56983199147088 30.383
11 26017846 0.298864315600764 30.3985
11 26051306 1.39372822299647 30.4085
11 26085746 4.59764856580815 30.4565
11 26107605 3.13509149623256 30.557
11 26144765 0.854052002277452 30.6735
11 26213262 0.798110917629691 30.732
11 26289066 0.713623064297423 30.7925
11 26317092 0.0456684398199541 30.8125
11 26590804 2.01560097933154 30.825
11 26678619 0.846288190776017 31.002
11 26771377 1.00365617606995 31.0805
11 26896918 1.39687653373269 31.2065
11 26976381 0.75901928383368 31.3175
11 27102860 0.795228628230622 31.4135
11 27150645 1.4102739509772 31.4515
11 27245662 17.5822395073731 31.5855
11 27251833 0.265976103070127 31.694
11 27422901 1.09563055991628 31.7395
11 27545205 4.00422888859518 31.8735
11 27583040 0.338997194146289 32.025
11 27678911 0.36705396146388 32.0575
11 27789249 0.245254328738853 32.098
11 27830023 2.68222487616736 32.108
