Chromosome Position(bp) Rate(cM/Mb) Map(cM)
18 0 0 0
18 158847 4.44618948181164 0
18 386795 0.728910389856169 1.0135
18 724971 1.22825701100462 1.26
18 795396 4.03093572365544 1.3465
18 868580 1.02688370677852 1.6415
18 960606 5.95134413284561 1.736
18 1012275 0.267957472555974 2.0435
18 1070120 1.84089108449456 2.059
18 1113034 2.14608960701678 2.138
18 1177337 3.73653669086315 2.276
18 1224038 1.25649105240942 2.4505
18 1325909 1.77266366039496 2.5785
18 1358064 3.06972103910057 2.6355
18 1384125 2.1397031648155 2.7155
18 1486943 0.162384089267622 2.9355
18 1693244 0.854928186032372 2.969
18 1745880 0 3.014
18 1758653 0.0577473898179893 3.014
18 1801945 216.845878136201 3.0165
18 1802503 0.421548705088846 3.1375
18 1895019 0.997238416692241 3.1765
18 1934127 0.932594166105384 3.2155
18 1972729 0.639927635250871 3.2515
18 2076647 1.04284661164751 3.318
18 2132264 4.39453125000001 3.376
18 2159912 1.02076109972245 3.4975
18 2278451 1.41673750354184 3.6185
18 2338448 0.019773944269115 3.7035
18 2464877 0.263359271737078 3.706
18 2565500 0.750040386790062 3.7325
18 2608831 0.0666204764696463 3.765
18 2646357 0.845442045412313 3.7675
18 2753993 1.8063583815029 3.8585
18 2784441 2.3576172019651 3.9135
18 2824948 1.50633386165926 4.009
18 2907599 0.735444640731505 4.1335
18 3039492 1.52421151365927 4.2305
18 3073608 1.08504866762406 4.2825
18 3104943 3.91093168485462 4.3165
18 3136649 1.94538511420131 4.4405
18 3233802 2.45661969130477 4.6295
18 3275526 2.48957071726551 4.732
18 3327543 1.25215594944603 4.8615
18 3430166 2.61388543332741 4.99
18 3497690 1.23258379526851 5.1665
18 3571113 0.456268686613897 5.257
18 3705902 0.171109444513208 5.3185
18 3843241 0.302681007388735 5.342
18 3963830 0.38339571636515 5.3785
18 4117718 0.892121877573422 5.4375
18 4161434 0.336056250646271 5.4765
18 4238802 0.750394944707723 5.5025
18 4276782 1.74128660184437 5.531
18 4312675 1.3234278699844 5.5935
18 4390881 1.62849338096239 5.697
18 4428953 4.39562245300381 5.759
18 4489809 2.27066303360581 6.0265
18 4584495 6.42035419351759 6.2415
18 4605444 2.46259641297277 6.376
18 4648488 1.69326815477944 6.482
18 4682446 1.50481645404842 6.5395
18 4778471 2.51107367895688 6.684
18 4810529 1.40471016878471 6.7645
18 4856090 3.13223778537555 6.8285
18 4901425 2.8364218816044 6.9705
18 4946376 0.599436374110576 7.098
18 5010603 1.28714254355331 7.1365
18 5060714 4.53340176203921 7.201
18 5084096 4.93727042885081 7.307
18 5105059 1.82388200962222 7.4105
18 5155775 1.78424557586692 7.503
18 5231157 2.26220087486063 7.6375
18 5277793 0.46035560976193 7.743
18 5361424 2.07202909784746 7.7815
18 5428508 0.277589035647405 7.9205
18 5549190 1.46441472224935 7.954
18 5610648 3.15778751145971 8.044
18 5640099 6.12490889723605 8.137
18 5675773 3.9616768403606 8.3555
18 5749984 0.303656442403004 8.6495
18 5893238 2.13714708192785 8.693
18 5936520 2.34406266079697 8.7855
18 5988993 1.06157112526538 8.9085
18 6041745 0.831820931639457 8.9645
18 6140925 3.17301269205077 9.047
18 6191823 3.67025295959118 9.2085
18 6219614 9.02089867403663 9.3105
18 6251817 2.82931445809262 9.601
18 6302536 5.29023490584352 9.7445
18 6343744 5.17248239366566 9.9625
18 6368877 0.650527391849832 10.0925
18 6411919 1.89959294436906 10.1205
18 6452454 2.75350173590327 10.1975
18 6494219 1.94781170428082 10.3125
18 6540168 3.25268733930177 10.402
18 6572449 13.5186355022111 10.507
18 6580364 1.47024354904006 10.614
18 6627295 1.04317589104606 10.683
18 6661805 2.85738475214833 10.719
18 6709051 1.00575083167861 10.854
18 6747828 1.11355712976366 10.893
18 6864571 4.55558306511515 11.023
18 6904961 2.70246489938032 11.207
18 6984518 1.60078444344681 11.422
18 7069164 5.94932205399854 11.5575
18 7094461 2.96657904618853 11.708
18 7121091 0.729965994267071 11.787
18 7177258 1.84880261143369 11.828
18 7246492 1.04752171691365 11.956
18 7266062 0.199959224001388 11.9765
18 7393588 1.78704914969163 12.002
18 7436396 0.339809411243255 12.0785
18 7571766 0.48990888704823 12.1245
18 7670764 3.52112676056337 12.173
18 7691780 0.468029638961059 12.247
18 7806089 1.32890365448506 12.3005
18 7834684 1.59659393294308 12.3385
18 7879780 1.03512192773403 12.4105
18 7921321 0.0306699544857814 12.4535
18 8002834 0.937092568448488 12.456
18 8027378 0.420603713050463 12.479
18 8129612 0.845583452582275 12.522
18 8160360 0.440539724096266 12.548
18 8200084 1.36587788696914 12.5655
18 8228271 0.588126044697583 12.604
18 8292883 1.83346748949112 12.642
18 8315245 4.42323940162022 12.683
18 8335366 1.27328012162676 12.772
18 8361676 3.61868946677547 12.8055
18 8389863 1.60805425435221 12.9075
18 8418469 0.379187244511037 12.9535
18 8472532 0.289708119070031 12.974
18 8541567 0 12.994
18 8543342 1.54316077508033 12.994
18 8606200 0.20505809979495 13.091
18 8679350 0.430454667742804 13.106
18 8716520 1.05955559910827 13.122
18 8798158 1.70068027210884 13.2085
18 8865484 2.04294628383627 13.323
