Chromosome Position(bp) Rate(cM/Mb) Map(cM)
25 0 0 0
25 143925 51.7801659017702 0
25 179006 3.8055534307351 1.8165
25 231298 0.907911802853433 2.0155
25 242863 0.734440522163523 2.026
25 285072 2.06786714274706 2.057
25 324001 0.377747751674437 2.1375
25 392830 0.390952247975432 2.1635
25 428640 1.3900396842702 2.1775
25 520364 0.377920547762486 2.305
25 610330 2.71034860375981 2.339
25 665120 2.57025359835504 2.4875
25 688464 1.07824404785501 2.5475
25 814595 5.40955375861036 2.6835
25 841307 0.855890079913588 2.828
25 950550 0.542155117739724 2.9215
25 1048308 1.85264357987744 2.9745
25 1083393 0.332311386488868 3.0395
25 1130036 1.84988627748294 3.055
25 1163011 0.257230411344976 3.116
25 1207718 0.539691884996563 3.1275
25 1258673 0.130867213400808 3.155
25 1304521 0.302460008065597 3.161
25 1334277 3.64784501256821 3.17
25 1366899 1.18962341383545 3.289
25 1405987 1.00113259445028 3.3355
25 1455431 1.66855463368337 3.385
25 1488094 0.770500825536601 3.4395
25 1615284 0.172162359231948 3.5375
25 1664656 1.24498699925081 3.546
25 1710038 0.900400552021275 3.6025
25 1769456 1.67389158332975 3.656
25 1862652 2.74494853221502 3.812
25 1888882 2.72362876426051 3.884
25 1918071 0.373671390611162 3.9635
25 1954199 0.153871978513878 3.977
25 2025687 0.659303022519058 3.988
25 2084082 0 4.0265
25 2105032 0.107672760944934 4.0265
25 2151469 1.65421558164354 4.0315
25 2179579 9.64445834636632 4.078
25 2189170 1.46980224478894 4.1705
25 2200396 2.16376750106068 4.187
25 2223966 2.73365190064142 4.238
25 2247195 0.531869078380706 4.3015
25 2479395 1.70871904992603 4.425
25 2555768 0.489519984564037 4.5555
25 2695701 0.470949399103454 4.624
25 2753032 0.989445910290238 4.651
25 2777288 1.20180270405609 4.675
25 2827213 3.26576031738352 4.735
25 2868551 0.112430645979426 4.87
25 3059780 0.257251270178147 4.8915
25 3153074 1.81388677971822 4.9155
25 3176780 1.68292867407912 4.9585
25 3229664 0.218239354011512 5.0475
25 3266321 1.02750640130993 5.0555
25 3357318 0.579248425168345 5.149
25 3426373 1.29747882056632 5.189
25 3465680 3.6595664821244 5.24
25 3486994 1.49892933618845 5.318
25 3508009 0.0912045635447152 5.3495
25 3568313 0.37556040654414 5.355
25 3610916 0.319256770238877 5.371
25 3736207 1.54856293359762 5.411
25 3857287 0.87668030391584 5.5985
25 3997589 2.88093202899928 5.7215
25 4092350 3.0495579734784 5.9945
25 4139406 1.21183797237227 6.138
25 4231415 1.30855796911803 6.2495
25 4326940 0.533447135388872 6.3745
25 4336313 2.12427475201198 6.3795
25 4389743 4.11213525487598 6.493
25 4429017 0.59386924768139 6.6545
25 4468588 2.58207303578015 6.678
25 4498409 7.44471577804911 6.755
25 4527893 9.16121904060399 6.9745
25 4549615 3.20457301229862 7.1735
25 4572707 3.08206205447846 7.2475
25 4630785 2.70283314831797 7.4265
25 4651504 5.41508065977888 7.4825
25 4673572 1.63088664804825 7.602
25 4720479 1.21829531478431 7.6785
25 4763572 0.597109378189691 7.731
25 4861544 0.655318866547207 7.7895
25 4921820 2.3280083487196 7.829
25 4984105 1.42199349945829 7.974
25 5057945 1.03881542063778 8.079
25 5088268 1.23037828100874 8.1105
25 5150444 0.587955315396052 8.187
25 5186161 4.64661581539053 8.208
25 5227589 2.4735958029407 8.4005
25 5271048 0.989370608082434 8.508
25 5310467 2.79924437575134 8.547
25 5339582 2.46957927349467 8.6285
25 5361853 0.562899477048206 8.6835
25 5389389 0.736401125875498 8.699
25 5450497 1.03947648184461 8.744
25 5492826 1.020110754882 8.788
25 5503119 3.36879789223866 8.7985
25 5552840 0.644277062565177 8.966
25 5638207 1.30878238108132 9.021
25 5682523 2.30793550426806 9.079
25 5714153 2.16088259566522 9.152
25 5760199 0.838655570608342 9.2515
25 5791201 1.3358778625954 9.2775
25 5814781 0.379410648792224 9.309
25 5862223 0.562483929030601 9.327
25 5955559 0.366091767002943 9.3795
25 6004727 0.593075141679051 9.3975
25 6057840 2.99269430507868 9.429
25 6069201 0 9.463
25 6080581 1.09821464554872 9.463
25 6130207 0.818330605564642 9.5175
25 6193751 0.249638820430019 9.5695
25 6287887 1.1832976723076 9.593
25 6349579 0.508316930198358 9.666
25 6395810 2.35341581495423 9.6895
25 6425554 0.384302378153608 9.7595
25 6447672 2.03273777682674 9.768
25 6475713 0.889184285688626 9.825
25 6531382 3.47319674431659 9.8745
25 6559886 2.87315040942396 9.9735
25 6580769 1.90584114556501 10.0335
25 6590476 1.18843516209476 10.052
25 6693132 4.82553823311065 10.174
25 6717378 0.919858610496722 10.291
25 6862509 1.36056643101656 10.4245
25 7046256 0.14016071762288 10.6745
25 7099766 1.42352807197358 10.682
25 7143671 0.438390721498838 10.7445
25 7273692 2.37233953057962 10.8015
25 7333127 0.782976481435403 10.9425
25 7469785 1.39103433056966 11.0495
25 7596669 16.0279461625397 11.226
25 7606402 0.369447128462049 11.382
25 7852716 1.04106972301813 11.473
25 7905066 2.55495686929248 11.5275
25 7944597 0.847105586824244 11.6285
25 8067368 1.4711363056825 11.7325
25 8118349 3.45830565925387 11.8075
25 8162012 0.613330784426163 11.9585
25 8224784 4.97547302032238 11.997
25 8246189 1.86540220478503 12.1035
25 8287735 0.63836912386454 12.181
25 8335513 2.28809031568681 12.2115
25 8378562 2.69521140564463 12.31
25 8443863 0.31217806636905 12.486
25 8475896 1.78169050987789 12.496
25 8590394 1.28998968008256 12.7
25 8660162 0.567704990867391 12.79
25 8700676 0.451843043995241 12.813
25 8847851 1.48194023578333 12.8795
25 8893062 0.10000190479819 12.9465
25 8998060 1.1984736496128 12.957
25 9122802 0.163570585518546 13.1065
25 9278698 0.975598878340036 13.132
25 9458075 0.0402933354823032 13.307
25 9520120 0.38111139341584 13.3095
25 9602773 2.19736971565381 13.341
25 9633264 0.749464668094235 13.408
25 9684634 0.366824401159157 13.4465
25 9711895 4.18631116891561 13.4565
25 9736499 2.15779109230321 13.5595
25 9760366 7.09158200650784 13.611
25 9800625 5.11322132943755 13.8965
25 9844433 0.345939013483187 14.1205
25 9903692 2.10321353191237 14.141
25 9970970 3.11569705837832 14.2825
25 10010608 4.42919311281972 14.406
25 10068745 2.08385700038109 14.6635
25 10192074 1.30657882233695 14.9205
25 10381500 5.72012257405525 15.168
25 10386395 2.10840088698244 15.196
25 10441413 0.141978230004738 15.312
25 10494238 0.953826987463978 15.3195
25 10545610 0.27966575704674 15.3685
25 10663608 1.7338014960853 15.4015
25 10755314 3.39611375115069 15.5605
25 10795507 0.406659649794293 15.697
25 10858213 0.992106284777625 15.7225
25 10904579 1.42158920133765 15.7685
25 10978440 0.377956595952192 15.8735
25 11019450 0.323452993265814 15.889
25 11113745 1.08821617343622 15.9195
25 11184503 2.12788978252242 15.9965
25 11212230 2.30183029029883 16.0555
25 11256977 1.51066943184091 16.1585
25 11351968 3.23752478404946 16.302
25 11424091 2.27351124212116 16.5355
25 11455980 2.48553500122239 16.608
25 11492793 2.42487302483069 16.6995
25 11549497 0.693170579135572 16.837
25 11667794 1.04044150909254 16.919
25 11689900 5.45063718716398 16.942
25 11696413 0.144577046422412 16.9775
