Chromosome Position(bp) Rate(cM/Mb) Map(cM)
11 0 0 0
11 122657 0.0480446927374302 0
11 159352 0.104506255919446 0.00176297
11 199474 0.156137419725369 0.00595588
11 237780 0.229709859053904 0.0119372
11 265663 0.248291310091322 0.01834178
11 300485 0.418665161917301 0.02698809
11 332384 0.402149440124884 0.04034301
11 365695 0.728467485220555 0.05373869
11 387685 0.159503924525384 0.06975741
11 491137 0.1327266274027 0.08625818
11 671455 0.337330247343911 0.11019139
11 743177 0.604698825293677 0.13438555
11 783187 0.692052421396029 0.1585797
11 818745 1.3649370557904 0.18318812
11 840272 0.523221997003613 0.21257117
11 897007 0.639835878928487 0.24225656
11 943558 0.376348841323191 0.27204172
11 1022700 0.735156029370234 0.30182687
11 1079356 1.41480318186474 0.34347756
11 1108647 1.37126648564779 0.38491868
11 1129271 0.965519211541208 0.41320016
11 1164276 1.53223320337293 0.44699774
11 1186334 0.666643735488864 0.48079531
11 1244479 0.997054720198419 0.51955767
11 1283185 1.260982336332 0.5581495
11 1313643 1.45455566790248 0.5965562
11 1340346 0.986238087546438 0.63539695
11 1371301 1.45056726094003 0.66592632
11 1391662 1.49070963901526 0.69546085
11 1415181 1.3221786218804 0.73052125
11 1447036 1.91615569181552 0.77263946
11 1469542 0.77146738195949 0.81576449
11 1527700 1.842500615713 0.86063197
11 1552062 1.48372062274816 0.90551933
11 1582315 1.11920909589588 0.9504067
11 1622421 0.585946408209806 0.99529407
11 1692581 1.2180316475997 1.03640416
11 1729993 Inf 1.08197279
11 1729993 1.33667570304079 1.11542675
11 1760610 0.587388173685359 1.15635134
11 1833938 1.54019115977588 1.1994235
11 1861245 1.37599869558128 1.24148191
11 1891910 1.16082570572552 1.28367674
11 1928291 1.74350300687285 1.32590896
11 1946915 0.827924721427408 1.35838014
11 1989902 1.0289540456724 1.39396965
11 2025372 1.37519110493398 1.43046674
11 2054152 1.00661786553578 1.47004474
11 2091173 3.90664423885618 1.50731071
11 2101874 1.00586135365912 1.54911552
11 2143332 1.40857171400979 1.59081638
11 2173361 1.59783922635237 1.63311478
11 2199833 1.70952584365656 1.67541319
11 2227925 1.50394588500564 1.72343709
11 2259857 1.48193887002161 1.771461
11 2292247 1.6866369162655 1.81946132
11 2320706 1.23741305927541 1.86746164
11 2359238 2.0456065673457 1.91514206
11 2382261 2.06316185814468 1.96223759
11 2403508 0.505751370060571 2.006074
11 2490183 0.524947400060114 2.04991042
11 2576685 1.16525956529549 2.09531897
11 2615654 2.24474763952741 2.14072753
11 2635883 1.86180211699825 2.18613608
11 2669610 3.23906592070056 2.24892907
11 2690165 1.96944329408981 2.3155084
11 2723971 1.20842307205039 2.38208773
11 2779224 3.25575485069156 2.44885704
11 2799685 2.10131852879944 2.51547339
11 2831387 2.15630282816284 2.58208973
11 2853274 1.02854031198949 2.62928488
11 2884493 1.30450655570385 2.66139463
11 2909967 0.959324480369515 2.69462551
11 2944607 0.473922902494331 2.72785639
11 3014726 0.996730653869226 2.76108727
11 3048066 1.37084173849257 2.79431815
11 3075331 0.598649269939915 2.83169393
11 3138408 1.03795934442122 2.86945466
11 3171417 0.733042157235093 2.90371657
11 3224077 1.80390579612995 2.94231897
11 3246454 1.73409504024929 2.98268519
11 3269560 0.596489661024519 3.02275306
11 3336733 0.963188112124282 3.06282092
11 3378187 1.57049000821243 3.10274894
11 3403758 0.908371274834437 3.14290765
11 3442414 1.07921499101229 3.17802173
11 3483025 1.3790061633282 3.22184964
11 3508985 0.534705367196297 3.25764869
11 3588915 1.96727272727273 3.30038815
11 3610640 1.50527701081207 3.3431276
11 3649393 1.58833965663127 3.40146195
11 3686030 2.11046096274877 3.45965417
11 3715425 2.10967149561314 3.52169159
11 3744831 2.64227714821094 3.58372902
11 3767245 2.04897486547238 3.64295283
11 3796607 1.50402970922882 3.70311434
11 3834575 1.74466035782224 3.76021915
11 3876104 1.21843054972723 3.83267349
11 3935679 0.892671279005694 3.90526156
11 4001011 1.33586824564216 3.96358144
11 4044668 0.62919148241821 4.02190132
11 4130467 2.53170068027211 4.07588568
11 4156192 2.8733786287832 4.14101386
11 4178858 0.28928806211467 4.20614204
11 4403990 1.72398379354384 4.27127022
11 4449404 1.66957393269928 4.34956343
11 4496298 1.31503098913281 4.42785664
11 4555835 4.49727152622207 4.50614985
11 4573244 1.24776937940441 4.58444306
11 4643628 1.09313313128752 4.67226585
11 4730407 1.3345885841364 4.76712656
11 4764132 1.44168101735329 4.81213557
11 4794328 1.12380457380457 4.85566859
11 4832808 1.50967767419814 4.89891248
11 4858124 1.66104567777826 4.93713172
11 4881133 1.4309081489157 4.97535097
11 4908155 0.887030773233673 5.01401695
11 4950432 1.60800576992427 5.05151826
11 4975389 1.910456987969 5.09164957
11 4996418 0.81181922977392 5.13182419
11 5038925 1.20598308520305 5.16633176
11 5067539 1.61013205931401 5.20083934
11 5089726 1.04297885951903 5.23656305
11 5124115 1.05961771396496 5.27243016
11 5157964 1.557856272838 5.30829728
11 5180952 0.625165840374276 5.34410972
11 5238236 0.845500047218812 5.37992215
11 5280592 1.23443469647658 5.41573459
11 5308860 3.79747524213734 5.45062935
11 5318049 1.59487951807229 5.48552411
11 5341289 0.57647479887338 5.52258915
11 5405552 0.902722350728248 5.5596347
11 5444893 0.724523824137155 5.59514897
11 5493772 1.46830299763672 5.63056264
11 5517891 0.67382080407938 5.66597632
11 5570448 1.49760710150521 5.70138999
11 5596358 1.52608617915251 5.74019289
11 5624323 1.18123572343863 5.78286988
11 5660221 0.556242047407291 5.82527404
11 5736454 0.963286872551699 5.86767819
11 5791339 1.73703058777146 5.92054807
11 5821776 2.48162850365494 5.97341794
11 5842433 1.6273451636456 6.02468131
