Chromosome Position(bp) Rate(cM/Mb) Map(cM)
15 0 0 0
15 609024 0.0263688488438032 0
15 831218 0.070332998139094 0.00585881
15 917735 0.051570418834856 0.01194377
15 1035729 0.0273686104302067 0.01802873
15 1258064 0.760326163362857 0.02411369
15 1293629 0.139137971622402 0.05115437
15 1387083 0.236930585683297 0.0641572
15 1442403 0.231501614284773 0.07726432
15 1472757 0.206624030114466 0.08429106
15 1576893 0.194881751020382 0.10580776
15 1732962 0.912252846015578 0.13622295
15 1766342 0.144020926756353 0.16667346
15 1819862 0.0749249445242136 0.17438131
15 1896472 0.0507049659841588 0.18012161
15 2048607 0.180225223120415 0.18783529
15 2091409 0.255384996286209 0.19554898
15 2123721 0.359458422026032 0.20380124
15 2152378 0.28359415753782 0.21410233
15 2190718 0.443617580108562 0.22497496
15 2213562 0.210419328609595 0.23510873
15 2265216 0.0769935561820378 0.2459779
15 2463856 0.133066515856789 0.26127171
15 2578791 0.126591803658254 0.27656553
15 2699723 0.230175960647972 0.29187405
15 2765590 0.42009004726083 0.30703476
15 2801349 0.099879797960925 0.32205678
15 2961912 0.583272594752187 0.33809418
15 2989352 0.217474013180243 0.35409883
15 3062947 0.325503355704698 0.37010348
15 3112117 0.491639880864616 0.38610813
15 3146028 0.358020411258694 0.40277977
15 3192179 0.313852416929509 0.41930301
15 3246711 0.453712287765211 0.43641834
15 3284464 0.465634404426755 0.45354691
15 3325668 0.205902554196179 0.47273292
15 3418848 0.800918388645377 0.49191894
15 3442803 0.292180004568644 0.51110496
15 3508468 0.981044812725553 0.53029098
15 3537009 0.659543891061584 0.55829107
15 3579455 1.24053432413305 0.58628575
15 3602063 1.13011242293589 0.6143318
15 3626880 0.58040133363706 0.64237786
15 3675169 0.169163425295938 0.67040451
15 3841251 1.20563875895807 0.69849938
15 3864554 0.54559235834909 0.72659424
15 3925902 0.357328920678979 0.76006484
15 4019572 0.23352534562212 0.79353543
15 4193172 1.3346062681064 0.83407576
15 4223548 1.09272213884155 0.87461609
15 4262859 0.595680639165534 0.91757161
15 4334953 1.01218031023354 0.96051711
15 4363770 1.44948115783725 0.98968481
15 4391235 1.59246369854794 1.02949527
15 4416234 1.68860164512338 1.06930572
15 4440062 0.523751410347924 1.10954201
15 4526920 0.274193548387097 1.15503409
15 4692832 0.748878526215004 1.20052617
15 4749231 1.56882846742441 1.24276232
15 4776153 1.9391092983974 1.28499846
15 4800426 0.825884788826306 1.33206598
15 4857417 1.28558942423249 1.3791335
15 4894029 1.3739048201819 1.42620102
15 4929982 1.28085217618612 1.47559668
15 4968237 0.530197883743301 1.52459574
15 5055561 1.37573542520948 1.57089477
15 5089215 1.0764956171964 1.61719379
15 5132224 1.77579005986357 1.66349282
15 5160956 2.74562474562475 1.71451517
15 5183069 1.18325505252285 1.77522891
15 5234380 0.970166664003452 1.83594265
15 5296961 0.330987318935588 1.89665639
15 5487639 1.70965466799018 1.95976877
15 5525921 2.69563978341408 2.02521771
15 5550484 0.69783578568058 2.09143084
15 5643728 0.566275335706267 2.15649958
