Chromosome Position(bp) Rate(cM/Mb) Map(cM)
26 0 0 0
26 730090 0.00127963362068966 0
26 759786 0.00975373375413136 3.78e-05
26 840268 0.0557687111591462 0.00082235
26 877278 0.0549254141747439 0.00288642
26 920919 0.0254499586610417 0.00528372
26 1015261 0.0469753489981925 0.00768521
26 1067267 0.0358448453570025 0.01012856
26 1202126 0.222594142259414 0.01496229
26 1228416 0.133318145574667 0.02081384
26 1272311 0.239059405940594 0.02666538
26 1292511 0.0570320811850397 0.03149411
26 1390263 0.184684991155259 0.03706909
26 1419659 0.133433283358321 0.04249855
26 1460346 0.064435247041852 0.04792801
26 1576804 0.183772928758602 0.05543167
26 1617637 0.366585246702491 0.06293533
26 1638107 0.269528866105212 0.07043898
26 1670879 0.111649571163653 0.0792723
26 1808927 0.536067056204786 0.09468543
26 1837679 0.118657433647946 0.11009856
26 1999995 0.0562350543517932 0.12935831
26 2342486 0.379412269494079 0.14861806
26 2394925 1.57286813305884 0.16851395
26 2404154 0.425142252216488 0.1830298
26 2441939 0.239041116582581 0.19909359
26 2508141 0.20004041560716 0.21491905
26 2567524 0.255042846700571 0.22679808
26 2631823 2737 0.24319739
26 2631829 0.167753326187023 0.25961943
26 2711124 0.245148449162382 0.27292187
26 2765385 0.376377248328468 0.2862243
26 2807861 0.242702604701759 0.30221133
26 2874049 0.167616185646612 0.31827561
26 2969887 0.450051055139551 0.33433988
26 3005143 0.386698186781049 0.35020672
26 3046175 0.302130738617971 0.36607356
26 3098692 0.164742405050148 0.3819404
26 3195006 0.60131252816584 0.39780724
26 3230510 0.461182374699864 0.41915651
26 3276739 0.196647178981475 0.44047672
26 3347724 0.365095578578725 0.45443578
26 3388842 0.2273990223823 0.46944751
26 3466582 0.364248998259602 0.48712513
26 3515996 0.833160535810559 0.50512449
26 3540109 0.282500175771637 0.52521424
26 3611224 0.348485063104665 0.54530399
26 3681821 0.302619482477538 0.56990646
26 3763402 0.393848509986599 0.5945944
26 3826086 0.501615295527968 0.61928233
26 3875303 0.535067186822713 0.64397026
26 3921443 1.12091384129299 0.66865819
26 3946130 0.949541907024092 0.69632976
26 3975600 0.488854337724049 0.72431257
26 4032842 0.339812412217011 0.75229537
26 4116856 0.935178911367083 0.7808448
26 4147849 0.677132978226334 0.80982892
26 4190653 0.847188927586051 0.83881304
26 4234871 0.666636516579533 0.87627443
26 4290150 0.829356313291485 0.91312501
26 4335871 0.784641739277557 0.95104449
26 4383155 0.302119073363018 0.98814506
26 4500612 0.749108104114331 1.0236311
26 4547983 0.813302163549688 1.05911714
26 4591615 0.344198734157816 1.09460318
26 4722121 1.83064761325631 1.13952347
26 4745144 1.5872184981547 1.18167009
26 4771698 0.780023319082783 1.22381672
26 4825731 0.308757920955276 1.26596334
26 4962236 1.206411235823 1.30810997
26 4996270 0.839739443777141 1.3491689
26 5039562 0.923120127608906 1.38552263
26 5084073 0.252971220601278 1.42661201
26 5247558 1.39607700208741 1.46796869
26 5277739 1.31909911918832 1.51010353
26 5304646 0.818501029180288 1.54559614
26 5354200 1.81655320673594 1.58615645
26 5376528 1.11693418076053 1.62671676
26 5413660 0.620121531040531 1.66819043
26 5493475 2.52381583013287 1.71768549
26 5516128 0.784888442979313 1.77485714
26 5599852 1.06442093720773 1.84057105
26 5661866 0.207995160558552 1.90657988
26 5979258 0.841584158415842 1.97259612
26 6039858 1.22932694633958 2.02359626
26 6081192 0.29717010056414 2.07440962
26 6276888 0.671456149071195 2.13256475
26 6363397 0.931000769329401 2.1906521
26 6425789 1.15007200773343 2.24873946
26 6476478 0.390731366730669 2.30703592
26 6625432 2.05730029303096 2.36523742
26 6656828 1.75444251814931 2.4298285
26 6693744 1.17289671078605 2.49459529
26 6741871 1.73534386468805 2.55104332
26 6773206 2.33047614965928 2.60542066
26 6796539 1.07822277847309 2.659798
26 6854067 1.32841510161252 2.72182611
26 6900764 1.51510636738881 2.78385891
26 6941707 1.6158810325477 2.84589172
26 6980911 2.3220922986694 2.90924103
26 7008192 1.37766130961442 2.97259034
26 7054175 0.565000624319937 3.03593965
26 7166297 1.02091372430233 3.09928895
26 7242228 1.56864967714511 3.1768077
