Chromosome Position(bp) Rate(cM/Mb) Map(cM)
2 0 0 0
2 112109 0.001524528106872 0
2 266911 0.00943797625033845 0.00023648
2 292764 0.0105063727178781 0.00048076
2 315988 0.0250092550697215 0.00072505
2 340299 0.0187697010220651 0.00133264
2 424051 0.013551156147407 0.00290488
2 564777 0.0341017235909908 0.00481233
2 621519 0.0647324392510955 0.00674761
2 651643 0.0640225884825005 0.00869725
2 682101 0.0857218216986109 0.0106469
2 704849 0.0731844623756802 0.01259654
2 731494 0.0515477543683417 0.01454618
2 769323 0.0410755589822668 0.01649582
2 821203 0.0572049822828305 0.01862635
2 858455 0.0497879875122315 0.02075689
2 901377 0.102928426933821 0.02289363
2 922139 0.0385656536490291 0.02503036
2 977551 0.0910485279706872 0.0271671
2 1001022 0.0603158811093148 0.02930383
2 1041227 0.102273206528615 0.03172923
2 1064938 0.0632037297677692 0.03415463
2 1110410 0.178426302179535 0.03702834
2 1137480 0.232694355697551 0.04185839
2 1161894 0.27673675678253 0.04753925
2 1182867 0.106088329898496 0.05334302
2 1234786 0.20709349203302 0.05885123
2 1255622 0.152901353965184 0.06316625
2 1286642 0.21322446365674 0.06790966
2 1317872 0.333205315308395 0.07456906
2 1343910 0.307563867089664 0.08324518
2 1385833 0.328395354349372 0.09613962
2 1411147 0.234208967015603 0.10445301
2 1436462 0.133443414200432 0.11038152
2 1475827 0.100346640193988 0.11563439
2 1537274 0.489733617697487 0.12179998
2 1561187 0.316617595846393 0.13351106
2 1592774 0.073729386793553 0.14351225
2 1764266 0.123132656837349 0.1561558
2 1866952 0.4035490871952 0.16879936
2 1898284 0.354166666666667 0.18144291
2 1936492 0.304908444385364 0.19497539
2 1966583 0.305192429231946 0.20415043
2 1996646 0.147146450680606 0.21332547
2 2052699 0.238779085140137 0.22157325
2 2113211 0.0677247139663181 0.23602257
2 2326560 0.299429270281288 0.25047189
2 2375620 0.489000565780278 0.26516199
2 2405667 0.180020926940358 0.27985453
2 2486902 0.0471915644645092 0.29447887
2 2775301 0.121296923460839 0.30808865
2 2887505 0.27990855981712 0.32169844
2 2930812 0.153084059862931 0.33382041
2 3016608 0.474920861384814 0.34695431
2 3039037 0.144098032046999 0.3576059
2 3118358 0.127861693479781 0.36903622
2 3224152 0.655967471896675 0.38256283
2 3245057 0.567074401517904 0.39627546
2 3269828 0.313962584653897 0.41032275
2 3314569 0.0998756459168397 0.42437005
2 3480225 0.460561143462149 0.44091535
2 3508560 0.140485725358481 0.45396538
2 3601452 0.109126486378004 0.46701541
2 3721038 0.591252422193222 0.48006544
2 3746325 0.212129406292927 0.49501665
2 3838778 0.706382365653364 0.51462847
2 3866542 0.846185597958648 0.53424029
2 3893191 0.560401600437387 0.55679044
2 3933430 0.572406701444623 0.57934059
2 3973302 0.498567561693636 0.60216357
2 4023915 0.798546628986677 0.6273978
2 4056116 0.441795840960872 0.65311223
2 4132047 1.11513837945982 0.68665842
2 4162037 0.87907098805931 0.72010132
2 4200142 0.807641665853896 0.75359866
2 4241154 0.798706775372505 0.78672187
2 4276724 0.769131832797428 0.81513237
2 4314044 0.38887844847027 0.84383624
2 4367256 0.284954425863628 0.86452891
2 4490023 0.545514361634822 0.89951219
2 4529538 0.865555555555556 0.92106828
2 4557438 0.461041060459101 0.94521682
2 4613112 1.17328701375874 0.97088482
2 4634989 1.23188823275241 0.99655282
2 4655818 0.409012656613639 1.02221202
2 4718552 0.466638017476006 1.04787122
2 4788362 0.869644144264396 1.0804471
2 4825821 1.55261406844106 1.11302298
2 4846861 0.598543633099774 1.14568981
2 4915937 1.1796056948843 1.18703452
2 4950986 1.04232748935281 1.22837865
2 4989259 1.10698659532369 1.26827202
2 5025142 1.82890556655463 1.30799447
2 5046861 1.10063729564976 1.34771691
2 5082951 1.76025208592224 1.38743936
2 5105483 0.309390097201047 1.42710155
2 5260934 0.945970978697129 1.47519642
2 5312758 1.61130539835951 1.5242206
2 5344212 1.7762396261943 1.57490243
