Chromosome Position(bp) Rate(cM/Mb) Map(cM)
26 730090 0 0
26 759786 0.0012727572737069 3.77958e-05
26 840268 0.00974814244178823 0.000822346
26 877278 0.0557706025398541 0.002886415
26 920919 0.0549320593020325 0.005283708
26 1015261 0.0254551525301562 0.007685198
26 1067267 0.0469820789908857 0.010128544
26 1202126 0.0358427691144084 0.014962263
26 1228416 0.22255230125523 0.020813166
26 1272311 0.133293085772867 0.026664068
26 1292511 0.239013861386139 0.031492151
26 1390263 0.0570252271053278 0.037066481
26 1419659 0.18467886787318 0.042495297
26 1460346 0.133428859340821 0.047924113
26 1576804 0.0644267461230658 0.055427124
26 1617637 0.183748683662724 0.062930136
26 1638107 0.366536883243771 0.070433147
26 1670879 0.269518796533626 0.079265814
26 1808927 0.111637980992119 0.094677187
26 1837679 0.536011407902059 0.110088561
26 1999995 0.118640799428276 0.129345862
26 2342486 0.0562271709329588 0.148603163
26 2394925 0.379355060165144 0.168496154
26 2404154 1.57254307075523 0.18300911
26 2441939 0.425060209077676 0.199070009
26 2508141 0.239004863901393 0.214892578
26 2567524 0.199991580081842 0.226768714
26 2631823 0.254988413505653 0.243164172
26 2631829 2736.36666666667 0.259582366
26 2711124 0.167709187212308 0.272880893
26 2765385 0.245083946112309 0.286179419
26 2807861 0.376292494585178 0.302162779
26 2874049 0.242651235873572 0.318223387
26 2969887 0.167580709113295 0.334283994
26 3005143 0.449943272067166 0.350147164
26 3046175 0.386605576135699 0.366010335
26 3098692 0.302058381095645 0.381873505
26 3195006 0.164702950765205 0.397736675
26 3230510 0.601216764308247 0.419082264
26 3276739 0.461106664647732 0.440398801
26 3347724 0.196596464041699 0.454354175
26 3388842 0.364966681258816 0.46936085
26 3466582 0.227328273732956 0.487033398
26 3515996 0.364153883514793 0.505027686
26 3540109 0.83291585451831 0.525111821
26 3611224 0.282417211558743 0.545195956
26 3681821 0.348371743841806 0.569789931
26 3763402 0.302514065775119 0.594469363
26 3826086 0.393711313891902 0.619148795
26 3875303 0.501440559156389 0.643828227
26 3921443 0.534880797572605 0.668507659
26 3946130 1.12047636407826 0.69616883
26 3975600 0.949182219205972 0.724141247
26 4032842 0.488669159009119 0.752113665
26 4116856 0.339693384435927 0.780652697
26 4147849 0.934846578259607 0.809626424
26 4190653 0.676892346509672 0.838600151
26 4234871 0.846949206205618 0.876050561
26 4290150 0.666377828831925 0.912887224
26 4335871 0.8290369851928 0.950791621
26 4383155 0.784313932831402 0.987877118
26 4500612 0.301979447797918 1.023346695
26 4547983 0.74876190074096 1.058816273
26 4591615 0.812926292629263 1.094285851
26 4722121 0.344056211974928 1.13918723
26 4745144 1.82918385961864 1.18130057
26 4771698 1.58594938615651 1.223413911
26 4825731 0.779399626154387 1.265527251
26 4962236 0.308511043551518 1.307640592
26 4996270 1.20541811130046 1.348665841
26 5039562 0.838954079275617 1.384985884
26 5084073 0.922228213250657 1.426035232
26 5247558 0.252724103128727 1.46735188
26 5277739 1.39449985089957 1.50943932
26 5304646 1.31730033076894 1.544883921
26 5354200 0.817544496912459 1.585396522
26 5376528 1.81443031171623 1.625909123
26 5413660 1.11564149520629 1.667335087
26 5493475 0.619398609283969 1.71677234
26 5516128 2.5212069041628 1.773885253
26 5599852 0.784408293918112 1.839559077
26 5661866 1.06379849711356 1.905529517
26 5979258 0.207874804657962 1.971507364
26 6039858 0.840899339933993 2.022465847
26 6081192 1.22832776890695 2.073237541
26 6276888 0.296927377156406 2.131345089
26 6363397 0.670903605405218 2.189384258
26 6425789 0.930234645467368 2.247423428
26 6476478 1.14913097516226 2.305671706
26 6625432 0.390411133638573 2.363825018
26 6656828 2.05421072748121 2.428319039
26 6693744 1.75180680463756 2.492988757
26 6741871 1.17095393438195 2.549343252
26 6773206 1.73235040689325 2.603626467
26 6796539 2.32645609222989 2.657909683
26 6854067 1.07660443610068 2.719844543
26 6900764 1.32641497312461 2.781784106
26 6941707 1.5128251471558 2.84372367
26 6980911 1.61339404142434 2.906975182
26 7008192 2.31851838275723 2.970226693
26 7054175 1.37554096078986 3.033478204
26 7166297 0.564131035835964 3.096729715
26 7242228 1.0197007809722 3.174156611
26 7291631 1.56679149039532 3.251560769
26 7323964 2.17314817678533 3.321825166
26 7363890 1.75986575164053 3.392089563
26 7443726 0.989483441054161 3.471085938
26 7467841 2.54842214389384 3.532541162
26 7546365 0.872351128317457 3.601041685
26 7567042 2.2636214150989 3.647846543
26 7604119 1.63383229495374 3.708424161
26 7629711 2.69166145670522 3.777309172
26 7661475 2.16865004407505 3.846194183
26 7696485 1.78066838046272 3.908535369
26 7738113 1.80139809743442 3.983523972
26 7821624 0.90606866161344 4.059190722
26 7875261 1.41071834740944 4.134857471
26 7907227 2.36709941813176 4.21052422
26 7959321 1.49198180212692 4.288247518
26 8009703 1.55381286967568 4.366531715
26 8067296 1.35926588300662 4.444815911
26 8101467 2.1509993854438 4.518317691
26 8167136 0.950076900820783 4.580708299
26 8192400 2.46930018999367 4.643092673
26 8192400 Inf 4.701373849
26 8248530 1.1330286834135 4.764970788
26 8297007 1.51705138519298 4.838512889
26 8326189 2.74192653005277 4.918527826
26 8362602 2.19742674319611 4.998542763
26 8404682 1.88706273764259 5.077950357
26 8509152 0.761618646501388 5.157516671
26 8532926 3.33169428787751 5.236724343
26 8661569 0.616297816437739 5.316006752
26 8685771 2.14188496818445 5.367844692
26 8735891 1.03427573822825 5.419682632
26 8757164 2.43894608188784 5.471566381
26 8778778 2.40046728971963 5.52345013
26 8808034 1.77911197703035 5.575499792
26 8853251 1.11544994139372 5.625937048
26 8882509 1.76305967598606 5.677520599
26 8926905 1.16232318226867 5.729123097
26 8975093 1.07307420934673 5.780832412
26 9044606 0.743879562096299 5.832541726
26 9080227 1.45165211532523 5.88425104
26 9116578 1.4225000687739 5.935960354
26 9161929 1.14020198011069 5.987669669
26 9215188 0.968593101635404 6.03925596
26 9306485 0.514964347130793 6.086270633
26 9383447 0.678008627634417 6.138451518
26 9518795 0.492664834352927 6.205132724
26 9638317 0.557898964207426 6.271813931
26 9666870 2.37900395755262 6.339741628
26 9694064 2.49789291755534 6.407669325
26 9721489 2.47685323609845 6.475597022
26 9762762 1.67992392120757 6.544932491
26 9801561 1.2504265573855 6.593447778
26 9836117 1.70126461395995 6.652236645
26 9867428 1.86437354284437 6.710612051
26 9916465 1.19739584395456 6.769328757
26 9969798 1.26763354770967 6.836935477
26 9987986 3.84915328788212 6.90694386
26 10093514 0.663386968387537 6.976949764
26 10142732 1.29433946929985 7.040654576
26 10180467 1.68821518484166 7.104359388
26 10221758 1.39283863311618 7.161871102
26 10277265 1.36769596627452 7.23778777
26 10305675 2.67218233016543 7.313704439
26 10342111 1.80486332198924 7.379466454
26 10373189 2.6185951476929 7.460847187
26 10417317 1.84676169325598 7.542341129
26 10469281 1.56827611423293 7.623835071
26 10507740 2.26006136405003 7.710754729
26 10571837 1.3560650264443 7.797674387
26 10653831 1.06007390784692 7.884594045
26 10681829 3.09361025787556 7.971208949
26 10710138 2.95452682892366 8.054848621
26 10732509 3.49053685575075 8.132935382
26 10780031 1.14487184882791 8.187342023
26 10819437 0.786385322032178 8.218330329
26 10886171 0.480467228099619 8.250393824
26 10905268 1.91707074409593 8.287004171
26 10925485 2.02255527526339 8.327894163
26 10959839 1.22802584851837 8.370081797
26 11018654 0.717838986653065 8.41230153
26 11067017 1.05302814134772 8.463229102
26 11099325 1.57631546366225 8.514156674
26 11168878 0.75771713657211 8.566858215
26 11336256 0.314812579908949 8.619550955
26 11410969 0.705268159490316 8.672243694
26 11445764 1.69187239545912 8.731112435
26 11496622 1.16472138110032 8.790347852
26 11703088 0.290033225809576 8.850229835
26 11768387 0.93376008820962 8.911203418
26 11788518 3.0288410908549 8.972177001
26 11806282 2.68682729115064 9.019905751
26 11907090 0.473462423617173 9.067634501
26 11931069 2.02324116935652 9.116149811
26 12028428 0.527575262687579 9.167514022
26 12066468 1.67439011566772 9.231207859
26 12100519 2.01059293412822 9.29967059
26 12166729 1.05405829935055 9.369459751
26 12202582 1.55332329233258 9.425151082
26 12238501 1.55046911105543 9.480842413
26 12274011 1.54515347789355 9.535710768
26 12333205 0.8023009088759 9.58320216
26 12369234 1.3191207083183 9.630728782
26 12409311 1.29499962572049 9.682628466
26 12490256 0.641891407746 9.734586331
26 12583026 0.56007222162337 9.786544197
26 12622345 1.32144510287647 9.838502063
26 12721061 0.447114956035496 9.882639435
26 12898484 0.248708453808131 9.92676602
26 12936855 1.14999869693258 9.970892606
26 13043571 0.413495633269613 10.01501919
26 13194710 0.291960380841477 10.05914578
26 13194991 155.568327402135 10.10286045
26 13232302 1.1848838144247 10.14706967
26 13262923 1.18624799973874 10.18339376
26 13326632 0.570156492803215 10.21971784
26 13383377 0.649303022292713 10.25656254
26 13419517 1.01949916989485 10.29340723
26 13487832 0.654465344360682 10.33811708
26 13538671 0.879439013355888 10.38282692
26 13566447 1.60965581797235 10.42753676
26 13595212 1.52821832087606 10.47149594
26 13662385 0.620648177094964 10.51318677
26 13703254 1.02010815043187 10.55487759
26 13745937 0.976754211278495 10.59656842
26 13795588 0.839066685464543 10.63822894
26 13813158 2.37111553784861 10.67988945
26 13899525 0.482365949957739 10.72154997
26 13934098 1.15138402799873 10.76135673
26 13988738 0.741478770131772 10.80187114
26 14035677 0.872259741366454 10.84281411
26 14083043 0.864396402482794 10.88375708
26 14110837 1.4730877167734 10.92470005
26 14204588 0.429896214440379 10.96500323
26 14241410 1.09454130682744 11.00530642
26 14291860 0.798874132804757 11.04560961
26 14344099 0.771515534370872 11.0859128
26 14413331 0.582146984053617 11.12621599
26 14468328 0.725826863283452 11.16613426
26 14488641 1.36472209914833 11.19385591
26 14542390 0.793077080503823 11.236483
26 14571301 1.5351630867144 11.28086611
26 14610607 1.1291685747723 11.32524923
26 14649423 1.14342281533388 11.36963234
26 14684949 1.24931317908011 11.41401545
26 14710058 1.76761718905572 11.45839856
26 14769909 0.741559873686321 11.50278167
26 14824261 0.819265160435679 11.5473104
26 14867983 1.15064269704039 11.59761877
26 14930932 0.998152472636579 11.6604515
26 14960555 2.59356581035007 11.73728069
26 15287703 0.30628064362307 11.83747983
26 15372824 0.744867893939216 11.90088374
26 15412888 1.19042282348243 11.94857682
26 15477655 0.701710747757346 11.99402453
26 15524965 0.975246248150497 12.04016339
26 15610603 0.535079053691118 12.08598651
26 15658639 0.869241818636023 12.12774139
26 15713968 0.754665726834029 12.16949626
26 15750953 1.12896850074354 12.21125113
26 15968824 0.17146889673247 12.2486092
26 16005660 0.977245086328592 12.284607
26 16116993 0.284120611139554 12.31623898
26 16138841 1.44782131087514 12.34787097
26 16178837 0.792804280428043 12.37957996
26 16235369 0.560903559046204 12.41128896
26 16271011 0.889652656977723 12.44299795
26 16530768 0.12207178247362 12.47470695
26 16674695 0.220833478082639 12.50649086
26 16708482 0.94071388403824 12.53827478
26 16751990 0.730530017468052 12.5700587
26 16799923 0.756263951766007 12.60630871
26 16843720 0.827415119757061 12.64254705
26 16887783 0.825295599482559 12.67891203
26 16926415 0.917501035411058 12.71435692
26 16956701 1.3668130489335 12.75575221
26 16997529 1.26732389536593 12.80749455
26 17022620 1.91181698617034 12.85546399
26 17051338 1.67036005292848 12.90343343
26 17080440 1.64831970311319 12.95140286
26 17107767 1.75538478427928 12.9993723
26 17133558 1.85992788181924 13.04734174
26 17193478 0.80055740987984 13.09531118
26 17221300 1.7241535475523 13.14328062
26 17299006 0.613072349625511 13.19091999
26 17326739 1.65503912306638 13.23681919
26 17360622 1.35463801906561 13.28271838
26 17381867 1.95874323370205 13.32433187
26 17414047 1.47562461155998 13.37181742
26 17442389 1.67544986239503 13.41930298
26 17495448 0.826270755197045 13.46314403
26 17524837 1.49175201606043 13.50698509
26 17571889 0.952743772847063 13.55181358
26 17606022 1.31068174493892 13.59655112
26 17628730 1.98009952439669 13.64151519
26 17667270 1.13914893617021 13.68541797
26 17691480 1.85520033044197 13.73033234
26 17714604 1.94422245286283 13.77529052
26 17746468 1.37826073311574 13.81920741
26 17817225 0.621302485973119 13.86316895
26 17857480 0.964344801887964 13.90198866
26 17899619 0.921229739671088 13.94080837
26 17953795 0.716547917897224 13.97962808
26 17989430 1.08089238108601 14.01814564
26 18040673 0.751665593349336 14.0566632
26 18095843 0.697255754939279 14.09513083
26 18203636 0.35686547363929 14.13359846
26 18305862 0.370241425860349 14.17144676
26 18329305 1.62016806722689 14.20942835
26 18353874 1.54591558467988 14.24740995
26 18423545 0.5451565213647 14.28539154
26 18470073 0.88898082874828 14.32675408
26 18512565 0.978890144027111 14.36834905
26 18612799 0.414978949258735 14.40994401
26 18747765 0.309645392172844 14.45173565
26 18819242 0.584685982903591 14.49352728
26 18869630 0.87965983964436 14.53785162
26 18907964 1.15626597798299 14.58217596
26 18943387 1.25128588770008 14.6265003
26 18982980 1.71013310433663 14.6942096
26 19019035 2.03887394258771 14.76772123
26 19041944 3.16145183115806 14.84014689
26 19067762 2.73913548686963 14.91086586
26 19103819 1.96131125717614 14.98158483
26 19130594 1.76358916900093 15.02880495
26 19172779 1.28029868436648 15.08281436
26 19232079 0.910782462057336 15.13682377
26 19260069 1.93989281886388 15.19112134
26 19281821 2.49621184258919 15.2454189
26 19324884 1.24084480876855 15.29885337
26 19372471 1.24559648643537 15.35812753
26 19398661 2.24815960290187 15.41700687
26 19432063 1.72713011196934 15.47469649
26 19479245 0.886047645288457 15.51650194
26 19531798 0.794746256160447 15.55826821
26 19640428 0.384063334253889 15.59998902
26 19688078 0.875567681007345 15.64170982
26 19739246 0.813768370856786 15.68334877
26 19791295 0.793004668677592 15.72462386
26 19823316 1.28805159114331 15.76586853
26 19860545 1.1083537027586 15.8071314
26 19958476 0.421346662446008 15.84839427
26 20010368 0.795168812148308 15.88965714
26 20038904 1.44599453322119 15.93092001
26 20104927 0.624977659300547 15.97218287
26 20143627 1.06622480620155 16.01344574
26 20196747 0.752991340361446 16.05344463
26 20231421 1.31829324565957 16.0991551
26 20335055 0.441076287704807 16.14486557
26 20389920 0.833144992253714 16.19057605
26 20420930 1.48909706546275 16.23675299
26 20496308 0.430739738385205 16.26922132
26 20524054 1.1433251639876 16.30094405
26 20553693 1.14200546577145 16.33479197
26 20575233 1.5713974001857 16.36863989
26 20604903 1.25960229187732 16.40601232
26 20690928 0.659047951176983 16.4627069
26 20729178 1.58890980392157 16.52348269
26 20799291 1.06506211401595 16.5981574
26 20847061 1.56321331379527 16.67283212
26 20869051 2.30954524783993 16.72361899
26 20903080 1.49245937288783 16.77440587
26 20943755 1.24725998770744 16.82513818
26 21034491 0.559119864221478 16.87587049
26 21083263 0.823671368818174 16.91604254
26 21115259 1.25553506688336 16.9562146
26 21187470 0.537393194942599 16.99502026
26 21312457 0.404621280613184 17.04559263
26 21357973 0.800608577203621 17.08203316
26 21389682 1.15280519726261 17.11858748
26 21455316 0.556941524210013 17.15514181
26 21494663 0.981386128548555 17.19375637
26 21539987 0.989354425911217 17.23859784
26 21738716 0.22185136542729 17.28268611
26 21834745 0.459114434181341 17.32677439
26 21866553 1.05496730382294 17.36033079
26 21932906 0.505725438186668 17.39388719
26 21964449 1.0638303268554 17.42744358
26 22002746 0.876214847115962 17.46099998
26 22107111 0.321529248311215 17.49455638
26 22144981 0.808220227092686 17.52516372
26 22187706 0.718509069631363 17.55586201
26 22212178 1.25764138607388 17.58663905
26 22247164 0.890004573257875 17.6177767
26 22344398 0.320633728942551 17.64895316
26 22386818 0.73494813767091 17.68012961
26 22467951 0.384264109548519 17.71130607
26 22655233 0.166348607981547 17.74246012
26 22679137 1.30330070281124 17.77361417
26 22685388 4.98385858262678 17.80476823
26 22715026 1.05115392401647 17.83592228
26 22756231 0.756075718966145 17.86707634
26 22776366 1.54726098832878 17.89823039
26 22954453 0.174937530532829 17.92938444
26 23017988 0.490345478869914 17.9605385
26 23039524 1.44660568350669 17.99169255
26 23078128 0.806903429696404 18.02284228
26 23104539 1.17942145318239 18.053992
26 23127140 1.37824432547232 18.08514172
26 23161478 0.907149513658338 NA
26 23191365 1.3868136648041 18.15773912
26 23279636 0.469550588528509 18.19918679
26 23371734 0.450039088796717 18.24063446
26 23407652 0.776632886018153 18.26852954
26 23609326 0.148301714648393 18.29843818
26 23632442 1.36861048624329 18.33007495
26 23676898 0.708725481374842 18.36158207
26 23720054 0.716062656409306 18.39248449
26 23886385 0.185788578196488 18.42338691
26 23988683 0.286682046569825 18.45271387
26 24093102 0.280858847527749 18.48204082
26 24157342 0.456522415940224 18.51136777
26 24201985 0.656922697847367 18.54069472
26 24233772 0.974659451977223 18.5716762
