Chromosome Position(bp) Rate(cM/Mb) Map(cM)
19 414615 0 0
19 450023 0.0343846023497515 0.001217494
19 1124406 0.00196042901437314 0.002539573
19 1384173 0.0187384078809087 0.007407194
19 1493892 0.046926421130342 0.012555915
19 1603413 0.0338903954492746 0.016267626
19 1645627 0.0847164447813522 0.019843843
19 1667151 2.52047481880691 0.074094589
19 1690726 2.30119618239661 0.128345336
19 1737278 1.17134387351779 0.182873769
19 1761700 0.680836950290722 0.199501198
19 1811146 0.999350806940905 0.248915064
19 1842109 0.892855989406711 0.2765606
19 1886208 0.626896301503435 0.304206136
19 2029089 0.17529062646538 0.329251787
19 2105115 0.337195170073396 0.354887346
19 2126395 1.20468045112782 0.380522906
19 2189142 0.415393564632572 0.40658761
19 2239736 0.520524172826817 0.432923048
19 2403085 0.161555932390159 0.459313052
19 2445271 0.605762575261935 0.48486778
19 2972597 0.0491564990157891 0.510789293
19 3019557 0.79107538330494 0.547938167
19 3160503 0.113471826089424 0.563931549
19 3194780 0.473288210753567 0.580154474
19 3607797 0.0390230910592058 0.596271698
19 3643582 0.451963113036188 0.612445191
19 3693998 0.321271025071406 0.628642432
19 3717024 0.722800312690003 0.645285648
19 3763303 0.3591974761771 0.661908907
19 3846872 0.254994076750948 0.683218534
19 4030136 0.119460996158547 0.705111482
19 4097519 0.318902393778846 0.726600054
19 4180619 0.25913357400722 0.748134098
19 4254504 0.295104554375042 0.76993794
19 4277648 0.985931558935361 0.792756338
19 4317939 0.566339877391973 0.815574737
19 4434692 0.21013592798472 0.840108766
19 4478391 0.561431611707362 0.864642796
19 4507032 1.05787158269613 0.894941344
19 4544457 0.809579158316633 0.925239893
19 4568029 1.28535974885457 0.955538441
19 4859069 0.170188977460143 1.005070219
19 4885934 2.16726595942676 1.063293824
19 4972101 0.693763273643042 1.12307335
19 5028098 0.852629605157419 1.170818013
19 5057366 1.63129356293563 1.218562676
19 5110859 0.748683005253024 1.258611981
19 5130825 2.00587498747871 1.298661286
19 5173464 1.2180234058022 1.350596593
19 5277369 0.499635243732255 1.402511192
19 5379641 0.507613031914894 1.454425791
19 5478692 0.504959061493574 1.504442453
19 5513715 1.42811009907775 1.554459115
19 5534959 2.5901807569196 1.609484919
19 5557730 2.46549119494093 1.665626639
19 5619589 0.908891188024378 1.721849762
19 5726386 0.526448308473084 1.778072885
19 5910077 0.311082742213826 1.835216028
19 6034880 0.457682107000633 1.892336159
19 6247108 0.269144976157717 1.949456291
19 6268591 2.50113112693758 2.003188132
19 6316391 1.15899372384937 2.058588014
19 6392223 0.731511762844182 2.114060001
19 6471325 0.71504007484008 2.170621115
19 6503610 1.70789221000465 2.225760385
19 6561532 0.951957805324402 2.280899656
19 6615736 1.01725518411925 2.336038926
19 6648138 1.70172520214802 2.391178196
19 6688568 1.4060103883255 2.44802316
19 6764223 0.853358006741127 2.512583976
19 6791290 2.3877045849189 2.577212015
19 6821085 2.18898472898137 2.642432826
19 6851837 2.12086368366285 2.707653637
19 6881127 2.23081939228406 2.772994318
19 6955512 0.878412314310681 2.838335
19 6994882 2.09645415290831 2.92087235
19 7023393 3.50299533513381 3.020746294
19 7065374 2.38807079393059 3.120999848
19 7139360 1.35318708944936 3.221116749
19 7166196 3.91307199284543 3.326127946
19 7224772 1.79273422562141 3.431139143
19 7250802 3.34713407606608 3.518265015
19 7300658 1.11241575738126 3.573725589
19 7333959 1.76691090357647 3.63256552
19 7391458 1.0451573070836 3.692660985
19 7414082 2.65627210042433 3.752756451
19 7459409 1.40750104794052 3.816554224
19 7507278 1.50009191752491 3.888362084
19 7539293 2.55409964079338 3.970131571
19 7610664 1.14665200151322 4.051969266
19 7652982 1.94692802117302 4.134359352
19 7717717 1.25031281377925 4.215298314
19 7822584 0.787924704625859 4.297925584
19 7846642 3.44129603458309 4.380716253
19 7971270 0.679661873736239 4.465421117
19 7987238 5.78784443887776 4.557841457
19 8012167 3.71177744795218 4.650372377
19 8051826 2.33376282810963 4.742927116
19 8078334 3.86504074241738 4.845381618
19 8105506 3.77059104960989 4.947836119
19 8133622 3.64399274434486 5.05029062
19 8253738 0.851924806020847 5.152620398
19 8274910 6.00016531267712 5.279655919
19 8297540 3.70160848431286 5.363423302
19 8330405 2.10582078198692 5.432631053
19 8367258 2.29263017936125 5.517121397
19 8392122 3.63017213642214 5.607381949
19 8418327 3.54465178401069 5.700269542
19 8466448 2.04904511543817 5.798871678
19 8517260 1.94126977879241 5.897511515
19 8542955 4.35252772913018 6.009349699
19 8596154 2.10226132070152 6.121187884
19 8699860 1.11115750294101 6.236421558
19 8794859 1.21299908420089 6.351655231
19 8847723 1.96571958232446 6.455571078
19 8883239 3.85672936141457 6.592546669
19 8914037 4.65800701344243 6.73600392
19 8940285 3.91515925022859 6.838768984
19 9022740 1.46274210175247 6.959379383
19 9121045 1.2882111794924 7.08601695
19 9122412 92.6390636430139 7.212654517
19 9186624 1.97217965489317 7.339292084
19 9260438 1.52927764380741 7.452174208
19 9302775 2.66021210761273 7.564799654
19 9365637 1.69564283668989 7.671391122
19 9452440 1.39206594242134 7.792226623
19 9560656 1.06738929548311 7.907735194
19 9670095 1.05599649119601 8.023302383
19 9857869 0.615459009234505 8.138869571
19 9913038 0.938780837064293 8.190661174
19 9944425 1.65009717398923 8.242452776
19 9971045 2.12440270473328 8.299004411
19 9994135 2.55973581637072 8.358108715
19 10076852 0.714536310552849 8.417213018
19 10100052 2.44906034482759 8.474031192
19 10138371 1.48276833946606 8.530849367
19 10196976 1.4073116628274 8.613324894
19 10288519 0.902291819145101 8.695923444
19 10311673 3.57159454090006 8.778620132
19 10386032 1.27040035503436 8.873085851
19 10462928 1.23634519350811 8.968155845
19 10668027 0.46462830145442 9.063450602
19 10691042 3.43225722354986 9.142443993
19 10819756 0.597137840483553 9.219303956
19 10969784 0.532064681259498 9.299128547
19 11009213 1.97516548733166 9.37700739
19 11172197 0.479721322338389 9.455194248
19 11206085 2.36143472615675 9.535218515
19 11467654 0.305823702350049 9.615212467
19 11575102 0.746347070210707 9.695405959
19 11646004 1.13662661137909 9.775995056
19 11684567 2.11734823535513 9.857646353
19 11711078 4.29412319414583 9.971487809
19 11739819 3.96094429560558 10.08532926
19 11773130 3.62778361502206 10.20617436
19 11864672 1.41323217757969 10.33554451
19 11929728 2.24875491883915 10.48183953
19 11982006 2.61024522743793 10.61829794
19 12021990 3.3500650260104 10.75224693
19 12080713 2.28103128246173 10.88619592
19 12127909 2.28165946266633 10.99388108
19 12254199 0.852827618972207 11.10158472
19 12366855 0.94750568101122 11.20832697
19 12414330 2.21704686677199 11.31358131
19 12471453 1.8425905502162 11.41883566
19 12493938 4.66784523015343 11.52379216
19 12515320 4.90863810681882 11.62874867
19 12617398 0.967018358510159 11.72745999
19 12665000 1.51677660602496 11.79966161
19 12710121 1.57535293987279 11.87074311
19 12736589 2.71102463351972 11.94249854
19 12792773 1.14272390716218 12.00670131
19 12847904 1.16622771217645 12.07099664
19 12873623 2.50368987907772 12.13538899
19 12940632 0.960951513975735 12.19978135
19 12967692 2.37961566888396 12.2641737
19 13008343 1.58402991316327 12.32856605
19 13035223 2.3955505952381 12.39295841
19 13072241 1.73514236317467 12.45718986
19 13114920 1.50499074486281 12.52142131
19 13146933 2.20301440039984 12.59194641
19 13181563 2.04191741264799 12.66265804
19 13223983 1.66753418198963 12.73339485
19 13323737 0.852159311907292 12.81840111
