Chromosome Position(bp) Rate(cM/Mb) Map(cM)
2 112109 0 0
2 266911 0.00152762884200463 0.00023648
2 292764 0.00944900011604069 0.000480765
2 315988 0.0105186445056838 0.000725049
2 340299 0.0249925959442228 0.001332644
2 424051 0.0187725666252746 0.002904884
2 564777 0.0135543538507454 0.004812331
2 621519 0.0341066582073244 0.006747612
2 651643 0.064720488646926 0.008697253
2 682101 0.0640107689277037 0.010646893
2 704849 0.085705996131528 0.012596534
2 731494 0.0731709513980109 0.014546174
2 769323 0.051538237859843 0.016495815
2 821203 0.0410666923670008 0.01862635
2 858455 0.0571926339525395 0.020756886
2 901377 0.049781930012581 0.022893622
2 922139 0.102915904055486 0.025030358
2 977551 0.0385609615245795 0.027167094
2 1001022 0.0910374504707938 0.02930383
2 1041227 0.0603258301206318 0.031729225
2 1064938 0.102290076335878 0.034154621
2 1110410 0.0631973522167488 0.03702833
2 1137480 0.178428518655338 0.041858386
2 1161894 0.232688211681822 0.047539241
2 1182867 0.276725790301817 0.053343016
2 1234786 0.106092374660529 0.058851222
2 1255622 0.207094451910155 0.063166239
2 1286642 0.152914571244358 0.067909651
2 1317872 0.213237271853987 0.074569054
2 1343910 0.333209539903218 0.083245168
2 1385833 0.307573408391575 0.096139609
2 1411147 0.328410760843802 0.104452997
2 1436462 0.234189610902627 0.110381509
2 1475827 0.133439857741649 0.115634374
2 1537274 0.100339967777109 0.121799962
2 1561187 0.489737799523272 0.133511042
2 1592774 0.316623927565138 0.143512232
2 1764266 0.0737270543232337 0.156155784
2 1866952 0.123128761466996 0.168799337
2 1898284 0.403536320694498 0.181442889
2 1936492 0.354179752931323 0.194975372
2 1966583 0.304909773686484 0.20415041
2 1996646 0.305193759771147 0.213325449
2 2052699 0.147142525823774 0.221573228
2 2113211 0.238784042834479 0.236022546
2 2326560 0.0677261201130542 0.250471863
2 2375620 0.299431308601712 0.265161966
2 2405667 0.488983925183879 0.279854506
2 2486902 0.180024619929833 0.294478837
2 2775301 0.0471908709808286 0.308088625
2 2887505 0.121295140993191 0.321698413
2 2930812 0.27990855981712 0.333820382
2 3016608 0.153082894307427 0.346954281
2 3039037 0.474903027330688 0.357605862
2 3118358 0.144101814147578 0.369036184
2 3224152 0.127857912547025 0.382562789
2 3245057 0.655948337718249 0.396275422
2 3269828 0.567086512454079 0.410322716
2 3314569 0.313969289913055 0.42437001
2 3480225 0.0998774568986333 0.440915309
2 3508560 0.460561143462149 0.453965337
2 3601452 0.140485725358481 0.467015365
2 3721038 0.109126486378004 0.480065394
2 3746325 0.591260331395579 0.495016601
2 3838778 0.212127243031594 0.514628421
2 3866542 0.706375162080392 0.53424024
2 3893191 0.84618935044467 0.556790388
2 3933430 0.560404085588608 0.579340536
2 3973302 0.572406701444623 0.602163516
2 4023915 0.498571513247585 0.627397742
2 4056116 0.79855905096115 0.653112171
2 4132047 0.441798474931188 0.686658358
2 4162037 1.11513504501501 0.72010125
2 4200142 0.879078861041858 0.753598589
2 4241154 0.807646542475373 0.786721797
2 4276724 0.798720832161934 0.81513229
2 4314044 0.769129153269025 0.84383616
2 4367256 0.388872810644216 0.864528826
2 4490023 0.284956869517053 0.899512109
2 4529538 0.545516892319372 0.921068196
2 4557438 0.865537634408602 0.94521673
2 4613112 0.461041060459101 0.970884727
2 4634989 1.17328701375874 0.996552724
2 4655818 1.23189783474963 1.02221192
2 4718552 0.409015844677527 1.047871115
2 4788362 0.466636585016473 1.080446995
2 4825821 0.869641474678982 1.113022874
2 4846861 1.55260456273764 1.145689698
2 4915937 0.598539290057328 1.187034402
2 4950986 1.17960854803275 1.228378534
